epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.53222,2.28125,4.04908,2.33319,0.00204,0.36667,0.00339,0.00099,2.56391,4.54356,1.93982,0,0,0
2,4.5726,2.48433,4.49593,2.27639,0.00134,0.26667,0.00281,0.00097,2.52537,4.49359,1.92407,1.66535e-05,1.66535e-05,1.66535e-05
3,6.57846,2.50699,4.31923,2.16112,0.00134,0.26667,0.00369,0.00111,2.50067,4.48357,1.93749,3.3274e-05,3.3274e-05,3.3274e-05
4,8.58542,2.45516,3.78645,2.2561,0.00134,0.26667,0.00399,0.00123,2.47814,4.42824,1.92535,4.98615e-05,4.98615e-05,4.98615e-05
5,10.5643,2.05326,3.86072,1.98187,0.00134,0.26667,0.00647,0.00133,2.22856,4.38198,1.80389,6.64159e-05,6.64159e-05,6.64159e-05
6,12.5414,2.15731,4.10904,2.16646,0.00196,0.43333,0.01022,0.00262,2.10752,4.38478,1.7633,8.29374e-05,8.29374e-05,8.29374e-05
7,14.5006,2.28856,4.38345,2.18111,0.00197,0.43333,0.01119,0.00409,2.12099,4.38995,1.77505,9.94259e-05,9.94259e-05,9.94259e-05
8,16.4587,1.70124,3.72876,1.79167,0.00134,0.26667,0.02023,0.00842,2.17585,4.41175,1.77067,0.000115881,0.000115881,0.000115881
9,18.423,1.83827,3.78961,1.602,0.00133,0.26667,0.01699,0.0069,2.18003,4.38894,1.76041,0.000132304,0.000132304,0.000132304
10,20.3891,1.69536,3.62217,1.6893,0.00202,0.36667,0.0151,0.00747,2.10456,4.35692,1.7053,0.000148693,0.000148693,0.000148693
11,22.4539,1.43558,3.45824,1.4535,0.00201,0.36667,0.00727,0.00378,2.08496,4.32918,1.67496,0.00016505,0.00016505,0.00016505
12,24.433,1.47002,3.15173,1.59242,0.00267,0.53333,0.00335,0.00173,2.10508,4.27535,1.59729,0.000181373,0.000181373,0.000181373
13,26.3968,1.49836,3.31872,1.56505,0.00267,0.53333,0.00299,0.00148,2.08515,4.276,1.54466,0.000197664,0.000197664,0.000197664
14,28.3577,1.44302,3.20266,1.39445,0.00267,0.53333,0.0058,0.00172,2.04285,4.45035,1.57201,0.000213921,0.000213921,0.000213921
15,30.3092,1.37097,2.69671,1.49523,0.00267,0.53333,0.00273,0.00143,1.93167,4.39672,1.52855,0.000230145,0.000230145,0.000230145
