epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.8787,1.82475,3.66729,2.00076,0.00091,0.1,0.0048,0.00192,3.02552,5.43611,2.46399,0.0982,0.0002,0.0002
2,23.0534,1.70643,3.51033,1.86721,0.00137,0.1,0.00665,0.00399,3.85561,5.62927,3.19192,0.0954994,0.000499381,0.000499381
3,34.1201,1.95328,3.18646,2.10464,0,0,0,0,4.52495,5.86628,3.9247,0.092798,0.00079802,0.00079802
4,44.846,2.35814,3.64142,2.35207,0,0,0,0,4.44077,5.63819,5.25632,0.0900959,0.00109592,0.00109592
5,57.2082,2.36842,3.47229,2.37705,0,0,0,0,3.59809,19.5586,8.25815,0.0873931,0.00139307,0.00139307
6,67.988,2.71282,3.6107,2.59612,0,0,0,0,3.64225,287.116,12.1186,0.0846895,0.00168948,0.00168948
7,81.3097,2.53404,3.38888,2.5838,0,0,0,0,3.79945,379.223,35.3559,0.0819852,0.00198515,0.00198515
8,92.5973,2.71427,3.48094,2.78626,0,0,0,0,3.65096,427.402,29.9062,0.0792801,0.00228008,0.00228008
9,103.9,2.7409,3.18309,2.60437,0,0,0,0,3.92074,227.186,37.8623,0.0765743,0.00257426,0.00257426
10,115.538,2.72318,3.08432,2.5677,0,0,0,0,3.85002,203.743,62.5487,0.0738677,0.0028677,0.0028677
11,126.963,2.71183,3.27328,2.53496,0,0,0,0,3.80997,520.935,5.65154,0.0711604,0.0031604,0.0031604
12,139.18,2.53183,3.0201,2.50945,0,0,0,0,5.15488,1444.08,17.7487,0.0684524,0.00345236,0.00345236
13,150.205,2.50226,3.17141,2.46488,0,0,0,0,5.32896,30053.2,24.0449,0.0657436,0.00374357,0.00374357
14,162.236,2.47442,2.94428,2.44177,0,0,0,0,3.86316,76122,16.408,0.063034,0.00403404,0.00403404
15,173.938,2.48761,2.83747,2.59776,0,0,0,0,4.56792,47980.7,86.5961,0.0603238,0.00432377,0.00432377
16,185.409,2.70404,3.22682,2.67327,0,0,0,0,4.66285,49970,121.177,0.0576128,0.00461276,0.00461276
17,195.671,2.61291,3.40327,2.54295,0,0,0,0,4.34017,265001,748.023,0.054901,0.004901,0.004901
18,205.877,2.7488,3.26396,2.58333,0,0,0,0,4.56382,538353,1159.12,0.0521885,0.0051885,0.0051885
19,216.026,2.63398,3.13462,2.54868,0,0,0,0,5.48706,804418,2734.59,0.0494753,0.00547526,0.00547526
20,226.498,2.67429,3.37621,2.52802,0,0,0,0,5.59859,985837,2722.07,0.0467613,0.00576128,0.00576128
21,237.706,2.68914,3.24387,2.65362,0,0,0,0,5.57397,2.36605e+06,6886.84,0.0440465,0.00604655,0.00604655
22,248.359,2.67502,3.29836,2.54282,0,0,0,0,6.21727,1.91836e+06,2200.47,0.0413311,0.00633108,0.00633108
23,258.747,2.45663,2.94086,2.44279,0,0,0,0,5.90801,575025,1157.01,0.0386149,0.00661487,0.00661487
24,269.794,2.541,2.95898,2.42435,0,0,0,0,5.78942,447219,755.111,0.0358979,0.00689792,0.00689792
25,281.126,2.57327,3.10786,2.56822,0,0,0,0,5.58306,296881,505.654,0.0331802,0.00718022,0.00718022
26,292,2.32496,3.0056,2.42125,0,0,0,0,5.43241,193907,416.285,0.0304618,0.00746178,0.00746178
27,302.471,2.39494,3.11759,2.43254,0,0,0,0,5.54527,293523,453.485,0.0277426,0.0077426,0.0077426
28,312.96,2.51792,3.23601,2.5793,0,0,0,0,5.83629,1.05286e+06,995.63,0.0250227,0.00802268,0.00802268
29,323.956,2.45974,2.91665,2.47297,0,0,0,0,5.83629,1.05286e+06,995.63,0.022302,0.00830201,0.00830201
30,334.894,2.41676,2.84582,2.46536,0,0,0,0,5.93016,829535,918.673,0.0195806,0.0085806,0.0085806
31,345.495,2.64063,3.04917,2.4805,0,0,0,0,5.51518,313825,479.774,0.0168585,0.00885845,0.00885845
32,355.992,2.73442,3.13984,2.5714,0,0,0,0,5.4235,71419.2,135.846,0.0141356,0.00913556,0.00913556
33,366.527,2.55262,2.77801,2.32064,0,0,0,0,5.4235,71419.2,135.846,0.0114119,0.00941192,0.00941192
34,376.961,2.65722,2.97541,2.64234,0,0,0,0,5.78814,36994.1,75.3708,0.00959163,0.00959163,0.00959163
35,387.234,2.36085,3.00869,2.42181,0,0,0,0,5.78194,7287.08,29.354,0.00957925,0.00957925,0.00957925
36,397.554,2.52658,2.90586,2.49945,0,0,0,0,5.2903,4273.33,16.6949,0.00956688,0.00956688,0.00956688
37,408.383,2.51913,3.08149,2.48476,0,0,0,0,5.2903,4273.33,16.6949,0.0095545,0.0095545,0.0095545
