epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,206.804,1.38927,3.29576,1.56878,0.00137,0.26667,0.09853,0.04905,2.09664,4.49624,1.86735,0.06304,0.00404004,0.00404004
15,225.248,1.42778,3.23288,1.64766,0.00134,0.26667,0.05013,0.02463,2.34818,4.49611,1.99214,0.0603307,0.0043307,0.0043307
16,235.901,1.42826,3.26623,1.58828,0.00134,0.26667,0.04991,0.0208,2.07574,4.44901,1.87342,0.0576207,0.00462069,0.00462069
17,260.355,1.28766,3.05884,1.51438,0.00292,0.46667,0.01405,0.00701,2.12494,4.49704,1.94984,0.05491,0.00491,0.00491
18,270.411,1.41864,3.05792,1.52745,0.00291,0.46667,0.03471,0.02045,2.32165,4.48731,1.95326,0.0521986,0.00519864,0.00519864
19,288.985,1.27864,3.04347,1.39586,0.00311,0.46667,0.00889,0.00294,2.33864,4.44742,1.80778,0.0494866,0.0054866,0.0054866
20,309.517,1.16706,2.74808,1.30432,0.00293,0.46667,0.03231,0.01111,2.22711,4.48334,1.79858,0.0467739,0.00577389,0.00577389
21,320.775,1.5209,3.00865,1.5651,0.00297,0.46667,0.01613,0.00388,2.41547,4.40971,1.78543,0.0440605,0.0060605,0.0060605
22,342.513,1.27435,2.64895,1.43646,0.00292,0.46667,0.01625,0.00448,2.40343,4.43221,1.80734,0.0413464,0.00634644,0.00634644
23,380.459,1.22987,2.46927,1.38415,0.00287,0.46667,0.02626,0.01308,2.45755,4.33316,1.91005,0.0386317,0.0066317,0.0066317
24,391.428,1.11817,2.51653,1.39049,0.00281,0.46667,0.10943,0.05287,2.11121,4.24008,1.81621,0.0359163,0.00691629,0.00691629
25,432.934,1.3272,2.54994,1.38993,0.00142,0.2,0.10399,0.05528,2.03175,4.24837,1.67941,0.0332002,0.0072002,0.0072002
26,442.928,1.37529,2.90498,1.58343,0.00141,0.2,0.05431,0.03206,2.28374,4.34202,1.90974,0.0304834,0.00748344,0.00748344
27,454.82,1.49994,2.56347,1.54487,0.00205,0.36667,0.11503,0.06109,2.18827,4.21576,1.84949,0.027766,0.007766,0.007766
28,466.852,1.1591,2.23456,1.35531,0.00271,0.46667,0.14883,0.07268,2.51065,4.16021,1.85576,0.0250479,0.00804789,0.00804789
29,478.493,1.11372,2.23661,1.26453,0.00271,0.46667,0.14883,0.07268,2.51065,4.16021,1.85576,0.0223291,0.0083291,0.0083291
30,490.466,1.30239,2.48547,1.37374,0.12817,0.1,0.10948,0.04507,2.58252,4.29104,2.19746,0.0196096,0.00860964,0.00860964
31,502.304,1.25689,2.35401,1.38724,0.00343,0.63333,0.08919,0.02958,2.18997,4.13319,2.10356,0.0168895,0.0088895,0.0088895
32,514.103,1.26364,2.34203,1.39343,0.00143,0.2,0.07419,0.042,2.43943,4.35714,1.99286,0.0141687,0.00916869,0.00916869
33,526.05,1.10129,2.18205,1.31969,0.00143,0.2,0.07419,0.042,2.43943,4.35714,1.99286,0.0114472,0.0094472,0.0094472
34,537.98,1.00603,2.25628,1.34789,0.11461,0.1,0.04943,0.01629,2.56275,3.98588,2.0226,0.00962875,0.00962875,0.00962875
35,558.464,1.35129,2.34364,1.42172,0.08492,0.1,0.03436,0.01577,2.33213,3.99483,1.82251,0.0096175,0.0096175,0.0096175
36,614.506,1.22893,2.17129,1.38021,0.06326,0.36667,0.234,0.08854,2.2933,4.11409,1.83987,0.00960625,0.00960625,0.00960625
37,625.476,1.1903,2.14083,1.30408,0.06326,0.36667,0.234,0.08854,2.2933,4.11409,1.83987,0.009595,0.009595,0.009595
38,691.338,1.32326,2.18037,1.473,0.16939,0.2,0.16578,0.05003,2.12466,4.00291,1.80374,0.00958375,0.00958375,0.00958375
39,720.369,1.23539,2.14582,1.29728,0.29163,0.14996,0.14513,0.02462,2.54395,4.11449,2.1103,0.0095725,0.0095725,0.0095725
40,731.636,1.45728,2.31083,1.59989,0.46949,0.3642,0.22862,0.09679,2.34281,3.9395,2.02653,0.00956125,0.00956125,0.00956125
41,1737.15,1.21241,2.08886,1.37231,0.46949,0.3642,0.22862,0.09679,2.34281,3.9395,2.02653,0.00955,0.00955,0.00955
42,3663.64,1.28843,2.19212,1.42344,0.15755,0.26667,0.11478,0.03122,2.20815,3.79084,1.93956,0.00953875,0.00953875,0.00953875
43,7274.8,1.19141,2.15023,1.34713,0.53848,0.41088,0.30804,0.10859,2.46245,3.49591,2.11635,0.0095275,0.0095275,0.0095275
44,7285.76,1.23283,2.09905,1.38712,0.24128,0.46667,0.20092,0.08703,2.1771,3.66113,1.72803,0.00951625,0.00951625,0.00951625
45,7320.74,1.4355,2.43674,1.55632,0.24128,0.46667,0.20092,0.08703,2.1771,3.66113,1.72803,0.009505,0.009505,0.009505
46,7432.1,1.30412,2.05388,1.40155,0.2449,0.35627,0.30377,0.09721,2.2241,4.41973,1.95564,0.00949375,0.00949375,0.00949375
47,7444.3,1.19819,2.09522,1.36715,0.23686,0.41911,0.22111,0.07941,2.42279,3.73403,2.21274,0.0094825,0.0094825,0.0094825
48,7455.47,1.04301,1.76819,1.22076,0.29949,0.46667,0.2928,0.1355,2.22636,3.31459,2.08794,0.00947125,0.00947125,0.00947125
49,7467.78,1.24537,1.93954,1.36397,0.29949,0.46667,0.2928,0.1355,2.22636,3.31459,2.08794,0.00946,0.00946,0.00946
50,7602.72,1.11149,1.97878,1.28692,0.77759,0.26667,0.33963,0.16582,2.20442,3.87198,2.15215,0.00944875,0.00944875,0.00944875
51,8691.3,1.39743,2.02808,1.47429,0.80787,0.26667,0.32455,0.13858,2.1638,3.86778,1.94561,0.0094375,0.0094375,0.0094375
52,8743.54,1.16507,1.75614,1.28522,0.28938,0.26667,0.18327,0.11333,2.28815,4.63682,2.11803,0.00942625,0.00942625,0.00942625
53,10212.8,1.08657,1.79725,1.31351,0.28938,0.26667,0.18327,0.11333,2.28815,4.63682,2.11803,0.009415,0.009415,0.009415
54,10936.6,1.25398,1.95597,1.39889,0.15664,0.36667,0.16491,0.07422,2.47615,5.95471,2.28112,0.00940375,0.00940375,0.00940375
55,11350.3,1.10825,1.77112,1.2924,0.21535,0.1,0.10267,0.04443,2.4571,4.78219,2.50058,0.0093925,0.0093925,0.0093925
56,12290.3,1.21266,1.70325,1.30211,0.1306,0.2,0.15609,0.086,2.39782,4.44933,2.27623,0.00938125,0.00938125,0.00938125
57,14041.6,1.24116,1.97994,1.3091,0.1306,0.2,0.15609,0.086,2.39782,4.44933,2.27623,0.00937,0.00937,0.00937
58,14598.9,1.15307,1.65634,1.23577,0.15913,0.2,0.14059,0.03962,2.75416,4.7809,2.56638,0.00935875,0.00935875,0.00935875
59,17723.5,0.96998,1.5587,1.17904,0.18939,0.2,0.11438,0.06827,2.13174,4.26459,2.03027,0.0093475,0.0093475,0.0093475
60,18257.2,1.116,1.64053,1.2389,0.26729,0.23457,0.2331,0.10094,2.39993,3.76751,2.42415,0.00933625,0.00933625,0.00933625
61,21239.5,1.36459,1.76226,1.39594,0.26729,0.23457,0.2331,0.10094,2.39993,3.76751,2.42415,0.009325,0.009325,0.009325
62,21916.6,1.13562,1.71344,1.24524,0.73727,0.2,0.18902,0.07547,2.32215,3.78849,2.12633,0.00931375,0.00931375,0.00931375
63,23406.4,1.29181,2.07593,1.4132,0.16362,0.2,0.15877,0.10579,2.2482,3.91824,2.16192,0.0093025,0.0093025,0.0093025
64,23875.8,1.07937,1.57408,1.23802,0.19877,0.2,0.1675,0.11114,2.11818,3.89534,1.98655,0.00929125,0.00929125,0.00929125
65,23955.9,1.14981,1.66413,1.34983,0.19877,0.2,0.1675,0.11114,2.11818,3.89534,1.98655,0.00928,0.00928,0.00928
66,25572.2,1.14959,1.61968,1.30498,0.08332,0.1,0.04334,0.02019,2.56617,4.93413,2.48751,0.00926875,0.00926875,0.00926875
67,26349.2,1.0718,1.65855,1.29637,0.1084,0.2,0.12764,0.03446,2.87846,4.94384,2.71041,0.0092575,0.0092575,0.0092575
68,27434.8,1.13634,1.71112,1.31603,0.4476,0.2,0.25542,0.09734,2.54965,3.97666,2.17454,0.00924625,0.00924625,0.00924625
69,27450.4,1.2264,1.60634,1.32856,0.4476,0.2,0.25542,0.09734,2.54965,3.97666,2.17454,0.009235,0.009235,0.009235
70,28490.9,1.14645,1.50075,1.27391,0.24797,0.2,0.13255,0.04711,3.01032,4.30632,2.27456,0.00922375,0.00922375,0.00922375
71,29427.8,1.0975,1.56657,1.28775,0.23656,0.3,0.15112,0.05863,2.5179,3.92434,2.03791,0.0092125,0.0092125,0.0092125
72,30425,1.02028,1.48893,1.22083,0.11136,0.1,0.03914,0.02113,2.62368,7.50559,2.29479,0.00920125,0.00920125,0.00920125
73,31429.7,1.17591,1.66179,1.2735,0.11136,0.1,0.03914,0.02113,2.62368,7.50559,2.29479,0.00919,0.00919,0.00919
74,31712,1.04086,1.44749,1.22862,0.09774,0.1,0.04987,0.02099,2.85048,5.67747,2.34848,0.00917875,0.00917875,0.00917875
75,32891.8,1.36781,1.6438,1.3613,0.19465,0.3,0.20255,0.06066,2.85704,3.88439,2.39194,0.0091675,0.0091675,0.0091675
76,33810.5,1.26569,1.70781,1.41768,0.25719,0.3,0.22792,0.06204,2.59277,4.19586,2.20199,0.00915625,0.00915625,0.00915625
77,33935,1.03874,1.44429,1.2163,0.25719,0.3,0.22792,0.06204,2.59277,4.19586,2.20199,0.009145,0.009145,0.009145
78,33956.3,1.07703,1.56458,1.22053,0.31142,0.3,0.27572,0.14357,2.37418,3.83217,2.18037,0.00913375,0.00913375,0.00913375
79,33967.9,1.05321,1.64937,1.22795,0.74273,0.3,0.23124,0.09332,2.84025,4.5323,2.55021,0.0091225,0.0091225,0.0091225
80,34058.6,1.29315,1.84151,1.47978,0.86103,0.3,0.32971,0.14969,2.46924,4.14208,2.31911,0.00911125,0.00911125,0.00911125
81,34463.5,1.19072,1.4625,1.33848,0.86103,0.3,0.32971,0.14969,2.46924,4.14208,2.31911,0.0091,0.0091,0.0091
82,34475,1.10278,1.43788,1.32522,0.86309,0.3,0.25916,0.10912,2.36552,3.74274,2.47965,0.00908875,0.00908875,0.00908875
83,34492.3,1.01276,1.35257,1.26819,0.96212,0.3,0.29851,0.13475,2.68572,3.31955,2.43927,0.0090775,0.0090775,0.0090775
84,34513.9,0.95986,1.36896,1.23564,0.28871,0.36667,0.36847,0.14798,2.43006,4.05323,2.1739,0.00906625,0.00906625,0.00906625
85,35589.1,1.17942,1.38837,1.26766,0.28871,0.36667,0.36847,0.14798,2.43006,4.05323,2.1739,0.009055,0.009055,0.009055
86,35600,1.11055,1.32524,1.22677,0.6786,0.36667,0.37179,0.15472,2.427,3.86247,2.09617,0.00904375,0.00904375,0.00904375
87,35617.8,1.25385,1.59698,1.29497,0.6339,0.36667,0.39067,0.14093,2.25945,3.74873,2.04934,0.0090325,0.0090325,0.0090325
88,36557.9,1.22594,1.51485,1.30516,0.49972,0.36667,0.3822,0.19513,2.34184,3.713,2.04557,0.00902125,0.00902125,0.00902125
89,36861.6,1.22251,1.37003,1.25922,0.49972,0.36667,0.3822,0.19513,2.34184,3.713,2.04557,0.00901,0.00901,0.00901
90,36872.6,1.08531,1.30557,1.23358,0.65284,0.36667,0.38387,0.2157,2.23542,3.68575,2.03807,0.00899875,0.00899875,0.00899875
91,36890.9,0.9484,1.42932,1.28921,0.55486,0.36667,0.4084,0.18581,2.23694,3.40736,2.20687,0.0089875,0.0089875,0.0089875
92,36902,1.09355,1.41009,1.23344,0.54099,0.36667,0.37657,0.16337,2.21532,3.36482,2.01595,0.00897625,0.00897625,0.00897625
93,36945,1.18977,1.32164,1.40165,0.54099,0.36667,0.37657,0.16337,2.21532,3.36482,2.01595,0.008965,0.008965,0.008965
94,36980.3,1.0697,1.41243,1.18768,0.38988,0.36667,0.27546,0.09779,2.50672,3.87611,2.47248,0.00895375,0.00895375,0.00895375
95,37006.2,1.27685,1.50137,1.43982,0.71466,0.36667,0.39143,0.19759,2.16635,3.40098,2.13269,0.0089425,0.0089425,0.0089425
96,37017.3,1.11105,1.264,1.3443,0.77711,0.36667,0.39063,0.23187,2.04632,3.26241,2.0259,0.00893125,0.00893125,0.00893125
97,37039.9,1.09705,1.25219,1.23485,0.77711,0.36667,0.39063,0.23187,2.04632,3.26241,2.0259,0.00892,0.00892,0.00892
98,37066,1.0796,1.31991,1.23628,0.71951,0.36667,0.39062,0.27645,1.8007,2.95308,1.8296,0.00890875,0.00890875,0.00890875
99,37096.5,1.03207,1.20244,1.17876,0.6709,0.36667,0.34188,0.21404,2.04471,3.32769,2.06906,0.0088975,0.0088975,0.0088975
100,37107.6,0.93686,1.22374,1.28446,0.53778,0.45105,0.35692,0.20675,2.3665,4.03466,2.2922,0.00888625,0.00888625,0.00888625
101,37130.2,0.91549,1.2582,1.15115,0.53778,0.45105,0.35692,0.20675,2.3665,4.03466,2.2922,0.008875,0.008875,0.008875
102,37141.7,1.06022,1.4681,1.23378,0.12424,0.36667,0.07961,0.03444,2.74412,4.3173,2.20594,0.00886375,0.00886375,0.00886375
103,37166.1,0.96158,1.14535,1.21424,0.81967,0.2,0.20058,0.12003,2.36658,3.42033,1.96901,0.0088525,0.0088525,0.0088525
104,37182.1,0.95921,1.37448,1.20017,0.81815,0.2,0.18814,0.12661,2.45129,3.72431,2.02398,0.00884125,0.00884125,0.00884125
105,37218.6,1.11756,1.32195,1.2951,0.81815,0.2,0.18814,0.12661,2.45129,3.72431,2.02398,0.00883,0.00883,0.00883
106,39113.7,1.08236,1.3801,1.28974,0.24119,0.36667,0.32698,0.24169,2.12057,3.76738,1.9854,0.00881875,0.00881875,0.00881875
107,40217.9,1.12179,1.38485,1.39966,0.28741,0.36667,0.28377,0.18947,2.2473,3.58195,1.90772,0.0088075,0.0088075,0.0088075
108,40228.9,0.95585,1.1993,1.16844,0.80495,0.2,0.14745,0.08667,2.34266,4.38401,2.12218,0.00879625,0.00879625,0.00879625
109,43260.7,0.9293,1.12148,1.16075,0.80495,0.2,0.14745,0.08667,2.34266,4.38401,2.12218,0.008785,0.008785,0.008785
110,43327.4,0.86141,1.12037,1.12903,0.64997,0.36667,0.37016,0.23056,2.33505,3.57844,1.94331,0.00877375,0.00877375,0.00877375
111,43340,0.93158,1.33007,1.20588,0.82369,0.2,0.18128,0.11239,2.43252,3.75793,1.97869,0.0087625,0.0087625,0.0087625
112,43351.6,0.85105,1.1106,1.12827,0.47859,0.36667,0.36781,0.21651,2.59266,3.76301,2.06426,0.00875125,0.00875125,0.00875125
113,43362.8,1.03214,1.25073,1.19992,0.47859,0.36667,0.36781,0.21651,2.59266,3.76301,2.06426,0.00874,0.00874,0.00874
114,43374.1,0.9857,1.10426,1.23888,0.61537,0.36667,0.36756,0.21601,2.31325,3.86732,1.97166,0.00872875,0.00872875,0.00872875
115,43385.1,0.9716,1.08502,1.18906,0.82244,0.36667,0.37011,0.22219,2.29914,3.66782,2.07338,0.0087175,0.0087175,0.0087175
116,43396.4,1.10914,1.21964,1.21213,0.73223,0.36667,0.36931,0.23964,2.07909,3.23082,1.87583,0.00870625,0.00870625,0.00870625
117,43407,1.02296,1.20493,1.24383,0.73223,0.36667,0.36931,0.23964,2.07909,3.23082,1.87583,0.008695,0.008695,0.008695
118,43417.1,1.03601,1.13881,1.15594,0.87771,0.36667,0.40905,0.28938,2.09635,3.08429,1.82301,0.00868375,0.00868375,0.00868375
119,43427.3,0.93034,1.0545,1.10594,0.86625,0.36667,0.40925,0.28888,1.82216,2.55244,1.65287,0.0086725,0.0086725,0.0086725
120,43437.8,1.03671,1.1821,1.22931,0.83582,0.36667,0.40991,0.26688,2.11299,2.61541,1.76307,0.00866125,0.00866125,0.00866125
121,43447.9,0.90874,0.98227,1.184,0.83582,0.36667,0.40991,0.26688,2.11299,2.61541,1.76307,0.00865,0.00865,0.00865
122,43458.2,0.89334,1.08044,1.13409,0.78505,0.36667,0.38614,0.26348,2.00479,2.71873,1.76326,0.00863875,0.00863875,0.00863875
123,43468.8,0.80558,0.98391,1.06121,0.85549,0.36667,0.36947,0.1907,1.86561,3.2761,1.73459,0.0086275,0.0086275,0.0086275
124,43479.1,0.9818,1.32292,1.16498,0.45587,0.36667,0.26272,0.17241,2.14083,3.18894,1.83987,0.00861625,0.00861625,0.00861625
125,43489.6,0.78551,1.01463,1.11167,0.45587,0.36667,0.26272,0.17241,2.14083,3.18894,1.83987,0.008605,0.008605,0.008605
126,43500.7,0.96402,1.07748,1.18364,0.59268,0.36667,0.29369,0.18871,1.90651,2.92338,1.72536,0.00859375,0.00859375,0.00859375
127,43511.8,1.0023,1.0809,1.1261,0.8787,0.36667,0.3726,0.19185,1.79269,3.36299,1.70438,0.0085825,0.0085825,0.0085825
128,43522.6,0.99051,1.10717,1.18961,0.80136,0.36667,0.36749,0.15295,2.04587,3.56097,1.85285,0.00857125,0.00857125,0.00857125
129,43533.4,0.95598,1.06675,1.15589,0.80136,0.36667,0.36749,0.15295,2.04587,3.56097,1.85285,0.00856,0.00856,0.00856
130,43544.4,0.82259,0.95722,1.04729,0.7847,0.36667,0.36826,0.15289,2.16866,3.48143,1.76733,0.00854875,0.00854875,0.00854875
131,43555,1.00631,1.14918,1.21796,0.82935,0.36667,0.37534,0.15295,2.10777,3.48292,1.72487,0.0085375,0.0085375,0.0085375
132,43565.4,0.98375,1.17764,1.23134,0.82522,0.36667,0.37092,0.20411,1.8846,3.42584,1.68158,0.00852625,0.00852625,0.00852625
133,43575.9,0.8235,1.0742,1.1435,0.82522,0.36667,0.37092,0.20411,1.8846,3.42584,1.68158,0.008515,0.008515,0.008515
134,43586.5,0.87939,0.93798,1.08213,0.77776,0.36667,0.33991,0.18986,2.00326,3.70853,1.7598,0.00850375,0.00850375,0.00850375
135,43597.3,0.90928,0.9938,1.14284,0.19028,0.2,0.10185,0.05728,2.57063,3.89078,1.95136,0.0084925,0.0084925,0.0084925
136,43608.1,0.85983,0.98699,1.08489,0.19852,0.19803,0.12032,0.05717,2.60117,4.00807,2.1309,0.00848125,0.00848125,0.00848125
137,43618.3,1.0005,1.0903,1.15693,0.19852,0.19803,0.12032,0.05717,2.60117,4.00807,2.1309,0.00847,0.00847,0.00847
138,43628.5,0.83767,1.0169,1.14493,0.29009,0.32291,0.19666,0.06704,2.87779,3.72101,2.11689,0.00845875,0.00845875,0.00845875
139,43638.8,0.79265,1.08864,1.11503,0.62882,0.26667,0.29456,0.16075,2.45005,3.61458,1.96344,0.0084475,0.0084475,0.0084475
140,43650.2,0.95688,1.08734,1.11242,0.4837,0.36667,0.25704,0.09679,2.45777,2.98493,2.0769,0.00843625,0.00843625,0.00843625
141,43660.6,0.91678,0.93536,1.08485,0.4837,0.36667,0.25704,0.09679,2.45777,2.98493,2.0769,0.008425,0.008425,0.008425
142,43671.3,0.87068,0.95664,1.18126,0.34713,0.36667,0.25694,0.15544,1.99322,3.21086,1.964,0.00841375,0.00841375,0.00841375
143,43681.3,0.95564,1.01953,1.13283,0.52602,0.36667,0.29718,0.19885,2.26589,3.11553,1.96291,0.0084025,0.0084025,0.0084025
144,43691.7,0.86061,1.02992,1.15236,0.28587,0.36667,0.28207,0.13494,2.38609,3.34701,1.93206,0.00839125,0.00839125,0.00839125
145,43701.8,0.91379,1.02503,1.1059,0.28587,0.36667,0.28207,0.13494,2.38609,3.34701,1.93206,0.00838,0.00838,0.00838
146,43711.9,0.9536,1.05766,1.21704,0.52747,0.36667,0.34216,0.25772,2.32451,3.02184,1.98661,0.00836875,0.00836875,0.00836875
147,43722,0.95457,0.9761,1.14993,0.58704,0.36667,0.32927,0.22791,2.25856,2.89001,2.03125,0.0083575,0.0083575,0.0083575
148,43732.2,0.88437,0.96953,1.19498,0.7208,0.38806,0.38216,0.28766,1.94825,2.72347,1.87935,0.00834625,0.00834625,0.00834625
149,43742.3,0.84551,0.94232,1.08372,0.7208,0.38806,0.38216,0.28766,1.94825,2.72347,1.87935,0.008335,0.008335,0.008335
150,43752.5,0.82901,0.9274,1.15885,0.60328,0.44911,0.38228,0.2092,2.57156,2.88374,2.08788,0.00832375,0.00832375,0.00832375
151,43762.5,0.75718,0.89557,1.08273,0.71391,0.39325,0.3858,0.23851,2.06961,2.52876,2.00159,0.0083125,0.0083125,0.0083125
152,43772.7,0.80228,0.99041,1.11768,0.888,0.36667,0.39953,0.24266,2.28373,2.83015,2.15863,0.00830125,0.00830125,0.00830125
153,43782.9,0.82917,0.89598,1.13167,0.888,0.36667,0.39953,0.24266,2.28373,2.83015,2.15863,0.00829,0.00829,0.00829
154,43793.1,0.93365,0.99792,1.1501,0.90125,0.3617,0.38379,0.19622,2.31213,3.0011,1.93128,0.00827875,0.00827875,0.00827875
155,43803.1,0.80295,0.8831,1.05941,0.9116,0.36667,0.38181,0.21618,2.41571,2.96062,1.96099,0.0082675,0.0082675,0.0082675
156,43813.3,0.90395,0.94972,1.13944,0.90108,0.36667,0.3738,0.22036,2.0639,2.9286,1.87999,0.00825625,0.00825625,0.00825625
157,43823.4,0.95312,0.99411,1.13054,0.90108,0.36667,0.3738,0.22036,2.0639,2.9286,1.87999,0.008245,0.008245,0.008245
158,43879.7,1.05744,0.9761,1.19294,0.93336,0.36667,0.37105,0.25809,2.17684,2.59775,1.92091,0.00823375,0.00823375,0.00823375
159,43897.6,0.78601,0.84751,1.0926,0.78485,0.36667,0.33448,0.2094,2.27461,2.96076,1.86479,0.0082225,0.0082225,0.0082225
160,43985.8,0.80465,0.85613,1.07119,0.94069,0.36667,0.36871,0.28393,2.13079,2.74284,1.85318,0.00821125,0.00821125,0.00821125
161,44077.2,0.88932,0.91521,1.19032,0.94069,0.36667,0.36871,0.28393,2.13079,2.74284,1.85318,0.0082,0.0082,0.0082
162,44093.2,0.94673,0.97498,1.23767,0.75947,0.36667,0.33696,0.24011,2.27042,2.73211,1.88422,0.00818875,0.00818875,0.00818875
163,44104.6,0.83488,0.82552,1.06827,0.85734,0.36667,0.37987,0.19848,2.45495,2.62012,1.94244,0.0081775,0.0081775,0.0081775
164,44129.7,0.75426,0.84244,1.14182,0.66378,0.36667,0.28824,0.17878,2.46691,2.84041,1.94974,0.00816625,0.00816625,0.00816625
165,44185.1,0.81454,0.75288,1.04684,0.66378,0.36667,0.28824,0.17878,2.46691,2.84041,1.94974,0.008155,0.008155,0.008155
166,44254.6,0.89836,0.83213,1.16535,0.39592,0.26667,0.19584,0.07532,2.66485,3.47942,2.17109,0.00814375,0.00814375,0.00814375
167,44345.7,0.90976,0.9923,1.11207,0.72671,0.36667,0.28792,0.16398,2.543,2.89137,2.02855,0.0081325,0.0081325,0.0081325
168,44358.1,0.86095,0.90923,1.08607,0.84402,0.36667,0.38356,0.21238,2.56502,2.6356,2.01614,0.00812125,0.00812125,0.00812125
169,44369.6,0.86906,0.96518,1.07494,0.84402,0.36667,0.38356,0.21238,2.56502,2.6356,2.01614,0.00811,0.00811,0.00811
170,44380.2,0.78327,0.85735,1.08088,0.73181,0.36306,0.34022,0.17498,2.56747,2.7856,2.01054,0.00809875,0.00809875,0.00809875
171,44390.2,0.87282,0.94135,1.11919,0.92315,0.36667,0.37612,0.2652,2.4203,2.4361,1.99731,0.0080875,0.0080875,0.0080875
172,44400.3,0.83163,0.97964,1.10709,0.88186,0.36667,0.41327,0.28278,2.45344,2.44345,2.01939,0.00807625,0.00807625,0.00807625
173,44410.5,0.73363,0.78468,1.06638,0.88186,0.36667,0.41327,0.28278,2.45344,2.44345,2.01939,0.008065,0.008065,0.008065
174,44420.9,0.76307,0.8409,1.09053,0.86126,0.36667,0.38945,0.28182,2.50283,2.2882,2.19004,0.00805375,0.00805375,0.00805375
175,44431.1,0.89049,0.93631,1.08825,0.84635,0.36667,0.39722,0.28601,2.54403,2.51016,2.15707,0.0080425,0.0080425,0.0080425
176,44441.1,0.88565,0.83628,1.12312,0.75197,0.36667,0.39526,0.29166,2.58724,2.57653,2.34333,0.00803125,0.00803125,0.00803125
177,44451.2,0.7658,0.79264,1.0568,0.75197,0.36667,0.39526,0.29166,2.58724,2.57653,2.34333,0.00802,0.00802,0.00802
178,44461.3,0.87651,0.82441,1.13812,0.63494,0.36667,0.31862,0.21525,2.51437,2.82922,2.2146,0.00800875,0.00800875,0.00800875
179,44471.4,0.78021,0.9,1.10959,0.65846,0.36667,0.3401,0.22502,2.48783,3.11996,2.28669,0.0079975,0.0079975,0.0079975
180,44481.5,0.78544,0.79082,1.1045,0.6637,0.36667,0.33393,0.22337,2.73552,3.33399,2.47449,0.00798625,0.00798625,0.00798625
181,44491.6,0.73578,0.78769,1.06473,0.6637,0.36667,0.33393,0.22337,2.73552,3.33399,2.47449,0.007975,0.007975,0.007975
182,44505.9,0.81924,0.75768,1.07274,0.77539,0.36667,0.36858,0.22931,2.59652,3.08986,2.24464,0.00796375,0.00796375,0.00796375
183,44520.3,0.81284,0.83915,1.12191,0.6798,0.36667,0.36734,0.23932,2.63364,3.25429,2.37058,0.0079525,0.0079525,0.0079525
184,44530.8,0.83241,0.77966,1.0725,0.44078,0.36667,0.28235,0.17975,2.68785,3.35954,2.28531,0.00794125,0.00794125,0.00794125
185,44541,0.84622,0.92432,1.18094,0.44078,0.36667,0.28235,0.17975,2.68785,3.35954,2.28531,0.00793,0.00793,0.00793
186,44551.2,0.84223,0.92942,1.13228,0.52097,0.36667,0.2824,0.19768,2.64659,3.14528,2.37557,0.00791875,0.00791875,0.00791875
