epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,88.7845,1.64709,1.76225,1.00618,0.00347,0.63333,0.33402,0.21919,2.23397,3.76675,1.84691,0.00124199,0.00124199,0.00124199
83,89.8946,1.2126,1.52073,0.97826,0.00347,0.63333,0.33402,0.21919,2.23397,3.76675,1.84691,0.00125597,0.00125597,0.00125597
84,90.917,1.32991,1.60727,1.1249,0.00408,0.8,0.36825,0.21161,2.13411,3.98915,1.78985,0.00126992,0.00126992,0.00126992
85,91.9475,1.27951,1.33511,1.09608,0.00408,0.8,0.36825,0.21161,2.13411,3.98915,1.78985,0.00128383,0.00128383,0.00128383
86,92.9869,1.46975,1.4556,1.24868,0.00408,0.8,0.36825,0.21161,2.13411,3.98915,1.78985,0.00129771,0.00129771,0.00129771
87,94.0086,1.25355,1.4571,1.09074,0.00408,0.8,0.36825,0.21161,2.13411,3.98915,1.78985,0.00131156,0.00131156,0.00131156
88,95.0602,1.65313,2.1577,1.08458,0.0035,0.63333,0.25098,0.14781,1.97388,3.91923,1.67603,0.00132538,0.00132538,0.00132538
89,96.0679,1.4577,1.44333,1.15736,0.0035,0.63333,0.25098,0.14781,1.97388,3.91923,1.67603,0.00133916,0.00133916,0.00133916
90,97.1278,1.67442,1.32601,1.11587,0.0035,0.63333,0.25098,0.14781,1.97388,3.91923,1.67603,0.00135291,0.00135291,0.00135291
91,98.136,1.2198,1.53723,0.93973,0.0035,0.63333,0.25098,0.14781,1.97388,3.91923,1.67603,0.00136662,0.00136662,0.00136662
92,99.1789,1.85116,1.61466,1.24406,0.7085,0.139,0.20948,0.11593,2.04974,3.94782,1.72109,0.00138031,0.00138031,0.00138031
93,100.224,1.32276,1.55315,1.10184,0.7085,0.139,0.20948,0.11593,2.04974,3.94782,1.72109,0.00139396,0.00139396,0.00139396
94,101.236,1.33329,1.46021,1.06851,0.7085,0.139,0.20948,0.11593,2.04974,3.94782,1.72109,0.00140757,0.00140757,0.00140757
95,102.261,1.49255,1.64258,1.1081,0.7085,0.139,0.20948,0.11593,2.04974,3.94782,1.72109,0.00142116,0.00142116,0.00142116
96,103.634,1.4111,1.24836,1.11733,0.73392,0.15595,0.25053,0.12514,2.4414,4.02559,1.8667,0.00143471,0.00143471,0.00143471
97,104.701,1.33606,1.35064,1.04287,0.73392,0.15595,0.25053,0.12514,2.4414,4.02559,1.8667,0.00144823,0.00144823,0.00144823
98,105.78,1.32923,1.55789,1.1364,0.73392,0.15595,0.25053,0.12514,2.4414,4.02559,1.8667,0.00146171,0.00146171,0.00146171
99,106.799,1.40994,1.5636,1.05402,0.73392,0.15595,0.25053,0.12514,2.4414,4.02559,1.8667,0.00147516,0.00147516,0.00147516
100,107.835,1.25388,1.43835,1.16859,0.71771,0.34445,0.28368,0.11875,2.58921,3.95405,2.06497,0.00148858,0.00148858,0.00148858
101,108.886,1.27727,1.36311,1.09829,0.71771,0.34445,0.28368,0.11875,2.58921,3.95405,2.06497,0.00150197,0.00150197,0.00150197
102,109.883,1.22569,1.7292,1.10244,0.71771,0.34445,0.28368,0.11875,2.58921,3.95405,2.06497,0.00150032,0.00150032,0.00150032
103,110.992,1.31573,1.30481,1.18815,0.71771,0.34445,0.28368,0.11875,2.58921,3.95405,2.06497,0.00149867,0.00149867,0.00149867
104,112.024,1.32723,1.56827,1.03969,1,0.18742,0.36558,0.18519,2.11356,3.60977,1.80972,0.00149702,0.00149702,0.00149702
