epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,1359.87,1.03882,0.88411,1.13696,0.60344,0.36508,0.38952,0.1951,1.77877,3.27893,1.8069,0.00947125,0.00947125,0.00947125
49,1387.8,1.10728,0.8653,1.15547,0.60344,0.36508,0.38952,0.1951,1.77877,3.27893,1.8069,0.00946,0.00946,0.00946
50,1473.94,1.10264,0.84474,1.16278,0.6981,0.50794,0.48119,0.2506,1.92642,1.99274,2.26162,0.00944875,0.00944875,0.00944875
51,1765.35,1.04352,0.8815,1.11205,0.42509,0.45238,0.38787,0.1898,2.14867,2.93425,2.33665,0.0094375,0.0094375,0.0094375
52,1793.11,1.17382,0.95015,1.24915,0.79119,0.3254,0.35445,0.16288,2.23059,2.66166,2.16158,0.00942625,0.00942625,0.00942625
53,1819.73,1.03846,0.96853,1.15914,0.79119,0.3254,0.35445,0.16288,2.23059,2.66166,2.16158,0.009415,0.009415,0.009415
54,1844,0.97723,0.92033,1.167,0.51491,0.38095,0.39412,0.18795,2.30129,4.1197,2.54759,0.00940375,0.00940375,0.00940375
55,1869.77,0.993,0.97456,1.13501,0.50672,0.2381,0.19988,0.08242,2.57029,3.47733,2.57547,0.0093925,0.0093925,0.0093925
56,1895.6,1.14238,1.00787,1.1619,0.86301,0.50747,0.54716,0.21693,2.23983,2.0674,2.40982,0.00938125,0.00938125,0.00938125
57,1919.83,0.9992,0.77402,1.14091,0.86301,0.50747,0.54716,0.21693,2.23983,2.0674,2.40982,0.00937,0.00937,0.00937
58,1944.44,1.13834,0.97153,1.11376,0.85359,0.50794,0.53405,0.23817,1.94579,2.50669,1.99807,0.00935875,0.00935875,0.00935875
59,2033.72,0.93552,0.85236,1.12121,0.84569,0.43232,0.51868,0.30235,1.69208,2.31941,1.86406,0.0093475,0.0093475,0.0093475
60,2061.33,1.11995,0.89097,1.27045,0.3257,0.28163,0.28327,0.16249,2.2365,3.36376,2.46951,0.00933625,0.00933625,0.00933625
61,2087.43,1.02988,0.8809,1.18006,0.3257,0.28163,0.28327,0.16249,2.2365,3.36376,2.46951,0.009325,0.009325,0.009325
62,2113.31,1.13661,0.97612,1.21965,0.56341,0.50794,0.50507,0.28716,1.6979,4.1164,1.89001,0.00931375,0.00931375,0.00931375
63,2139.72,1.10575,0.97566,1.18288,0.63201,0.56349,0.52417,0.30569,2.03524,2.14686,2.04949,0.0093025,0.0093025,0.0093025
64,2166.74,1.15543,1.02103,1.17356,0.64939,0.53968,0.53853,0.37942,1.6236,2.83878,1.7776,0.00929125,0.00929125,0.00929125
65,2193.06,0.8413,0.77637,1.06052,0.64939,0.53968,0.53853,0.37942,1.6236,2.83878,1.7776,0.00928,0.00928,0.00928
66,2218.06,1.05973,0.89302,1.14992,0.56879,0.49206,0.52142,0.25459,1.96184,3.02947,2.36781,0.00926875,0.00926875,0.00926875
67,2244.8,0.97267,0.78717,1.15779,0.39473,0.42481,0.373,0.19743,2.27081,4.02885,2.1985,0.0092575,0.0092575,0.0092575
68,2270.5,0.99029,0.78911,1.10978,0.30638,0.43444,0.39098,0.18606,2.32419,4.17188,2.06828,0.00924625,0.00924625,0.00924625
69,2295.01,1.03679,0.88057,1.15165,0.30638,0.43444,0.39098,0.18606,2.32419,4.17188,2.06828,0.009235,0.009235,0.009235
70,2319.91,1.03645,0.99213,1.11922,0.34444,0.18254,0.1739,0.10823,2.08316,3.20854,2.24345,0.00922375,0.00922375,0.00922375
71,2345.29,1.06265,0.84817,1.13843,0.79628,0.45799,0.46666,0.28652,1.6034,3.07466,1.84669,0.0092125,0.0092125,0.0092125
72,2375.75,1.07754,0.87743,1.19444,0.80925,0.43651,0.48822,0.27588,1.70842,2.00851,1.81678,0.00920125,0.00920125,0.00920125
73,2403.01,0.98137,0.92137,1.14588,0.80925,0.43651,0.48822,0.27588,1.70842,2.00851,1.81678,0.00919,0.00919,0.00919
74,2429.93,0.93909,0.87948,1.11733,0.74924,0.36508,0.42794,0.2665,1.83512,3.54727,2.01147,0.00917875,0.00917875,0.00917875
75,2460.37,0.91319,0.7233,1.06757,0.8983,0.53414,0.55405,0.36447,1.78356,2.49101,1.98875,0.0091675,0.0091675,0.0091675
76,2490.27,0.90271,0.70339,1.09076,0.56555,0.54762,0.49877,0.30734,1.81688,3.44762,2.19104,0.00915625,0.00915625,0.00915625
77,2519.77,0.94486,0.91142,1.11892,0.56555,0.54762,0.49877,0.30734,1.81688,3.44762,2.19104,0.009145,0.009145,0.009145
78,2548.77,0.9561,0.73687,1.13311,0.69474,0.42509,0.46206,0.28175,1.71158,2.85191,1.88064,0.00913375,0.00913375,0.00913375
79,2574.65,0.89509,0.75359,1.07025,0.6773,0.50794,0.48681,0.3361,1.44546,4.11876,1.5994,0.0091225,0.0091225,0.0091225
80,2600.67,1.05537,0.88164,1.11542,0.72821,0.42063,0.36973,0.26309,1.57516,4.36447,1.74428,0.00911125,0.00911125,0.00911125
81,2626.52,1.04789,0.91184,1.11482,0.72821,0.42063,0.36973,0.26309,1.57516,4.36447,1.74428,0.0091,0.0091,0.0091
82,2652.37,0.8998,0.78706,1.10745,0.75606,0.36508,0.41524,0.3,1.42149,2.63006,1.51462,0.00908875,0.00908875,0.00908875
83,2795.36,0.89423,0.78387,1.07634,0.83495,0.4913,0.52162,0.38943,1.27994,2.92048,1.51958,0.0090775,0.0090775,0.0090775
84,2825.07,0.89497,0.7286,1.09509,0.69742,0.38095,0.47152,0.28794,1.54438,3.69339,1.74434,0.00906625,0.00906625,0.00906625
85,2852.24,1.12882,0.9532,1.13425,0.69742,0.38095,0.47152,0.28794,1.54438,3.69339,1.74434,0.009055,0.009055,0.009055
86,2879,1.05541,1.03515,1.20784,0.75534,0.30952,0.31061,0.21826,1.58492,3.48972,1.72613,0.00904375,0.00904375,0.00904375
87,2903.38,1.01398,0.89103,1.17398,0.69415,0.30952,0.43797,0.20658,1.9029,3.41541,2.09691,0.0090325,0.0090325,0.0090325
88,2927.91,0.90164,0.86708,1.05106,0.41894,0.64347,0.49167,0.30357,1.62881,2.53844,1.70744,0.00902125,0.00902125,0.00902125
89,2952.52,1.00576,0.81202,1.13396,0.41894,0.64347,0.49167,0.30357,1.62881,2.53844,1.70744,0.00901,0.00901,0.00901
90,3034.11,0.95541,0.81272,1.09001,0.78705,0.5582,0.55228,0.34045,1.5437,2.20217,1.63376,0.00899875,0.00899875,0.00899875
91,3105.73,0.88281,0.78119,1.02492,0.91569,0.63074,0.63023,0.42104,1.56372,1.85962,1.57918,0.0089875,0.0089875,0.0089875
92,3144.44,0.78524,0.74058,1.05006,0.68935,0.59641,0.60164,0.44833,1.49179,2.14727,1.50876,0.00897625,0.00897625,0.00897625
93,3171.88,0.84695,0.721,1.01827,0.68935,0.59641,0.60164,0.44833,1.49179,2.14727,1.50876,0.008965,0.008965,0.008965
94,3200.65,0.84232,0.67396,1.05156,0.67084,0.61246,0.58938,0.42262,1.43452,1.55533,1.46855,0.00895375,0.00895375,0.00895375
95,3231.59,1.00119,0.80836,1.13172,0.77197,0.62145,0.63409,0.40738,1.43315,1.5466,1.48798,0.0089425,0.0089425,0.0089425
96,3261.95,0.88713,0.70662,1.07544,0.56779,0.68086,0.53199,0.32377,1.68464,2.01203,1.61131,0.00893125,0.00893125,0.00893125
97,3290.94,0.81827,0.76754,1.08346,0.56779,0.68086,0.53199,0.32377,1.68464,2.01203,1.61131,0.00892,0.00892,0.00892
98,3317.27,0.8943,0.69072,1.0456,0.57593,0.54925,0.53372,0.31255,1.75184,1.99183,1.72806,0.00890875,0.00890875,0.00890875
99,3345.16,0.81004,0.67863,1.01735,0.83821,0.45889,0.56265,0.36785,1.50652,2.43879,1.58468,0.0088975,0.0088975,0.0088975
100,3374.36,0.92845,0.8013,1.04189,0.81553,0.47289,0.57806,0.42951,1.43636,1.58514,1.50326,0.00888625,0.00888625,0.00888625
101,3403.55,0.93648,0.77815,1.07433,0.81553,0.47289,0.57806,0.42951,1.43636,1.58514,1.50326,0.008875,0.008875,0.008875
102,3434.57,0.90706,0.7384,1.07966,0.86286,0.61015,0.66167,0.46593,1.68134,1.54622,1.70035,0.00886375,0.00886375,0.00886375
103,3465.62,0.88602,0.76579,1.05618,0.76235,0.58008,0.60299,0.36879,1.66885,1.67044,1.72258,0.0088525,0.0088525,0.0088525
104,3495.45,0.8934,0.68729,1.04887,0.49701,0.36508,0.40744,0.25997,1.87518,2.44127,1.82907,0.00884125,0.00884125,0.00884125
105,3526.2,0.90267,0.81297,1.0562,0.49701,0.36508,0.40744,0.25997,1.87518,2.44127,1.82907,0.00883,0.00883,0.00883
106,3555.72,0.87462,0.66188,1.05338,0.68264,0.50794,0.53238,0.36539,1.57952,1.95713,1.68662,0.00881875,0.00881875,0.00881875
107,3585.39,0.83022,0.67021,1.089,0.60239,0.63039,0.61742,0.41447,1.43722,1.92798,1.48687,0.0088075,0.0088075,0.0088075
108,3614.38,0.93554,0.69879,1.05581,0.7607,0.48137,0.58364,0.42874,1.23036,1.83139,1.29206,0.00879625,0.00879625,0.00879625
109,3644.48,0.90952,0.7566,1.03539,0.7607,0.48137,0.58364,0.42874,1.23036,1.83139,1.29206,0.008785,0.008785,0.008785
110,3674.99,0.83077,0.67494,1.04993,0.72114,0.61686,0.59584,0.40106,1.49334,1.8264,1.55257,0.00877375,0.00877375,0.00877375
111,3703.43,0.89527,0.77362,1.05362,0.98193,0.48058,0.5851,0.35287,1.43818,2.03533,1.65262,0.0087625,0.0087625,0.0087625
112,3735.75,0.83358,0.68043,1.05628,0.54298,0.49206,0.52555,0.37256,1.36092,2.14713,1.45627,0.00875125,0.00875125,0.00875125
113,3768.25,0.85998,0.72421,1.09045,0.54298,0.49206,0.52555,0.37256,1.36092,2.14713,1.45627,0.00874,0.00874,0.00874
114,3799.65,0.82966,0.67552,1.02656,0.75499,0.60923,0.62197,0.44468,1.39508,1.96899,1.45942,0.00872875,0.00872875,0.00872875
115,3831.34,0.75974,0.63122,1.0027,0.74163,0.56349,0.5965,0.39762,1.34832,2.28806,1.54583,0.0087175,0.0087175,0.0087175
116,3861.87,0.89364,0.76188,1.10614,0.78614,0.56349,0.59116,0.3955,1.34916,1.90116,1.59643,0.00870625,0.00870625,0.00870625
117,3893.47,0.85282,0.67489,1.05352,0.78614,0.56349,0.59116,0.3955,1.34916,1.90116,1.59643,0.008695,0.008695,0.008695
118,3925.9,0.8404,0.65881,1.09201,0.53395,0.63492,0.56804,0.44821,1.37001,2.18726,1.53154,0.00868375,0.00868375,0.00868375
119,3958.09,0.88505,0.67243,1.04975,0.94481,0.54486,0.61372,0.45436,1.39685,2.36151,1.47152,0.0086725,0.0086725,0.0086725
120,3989.59,0.91905,0.69393,1.07022,0.77947,0.57937,0.58055,0.44798,1.21477,2.16176,1.29309,0.00866125,0.00866125,0.00866125
121,4020.43,0.83528,0.67255,1.06758,0.77947,0.57937,0.58055,0.44798,1.21477,2.16176,1.29309,0.00865,0.00865,0.00865
122,4049.51,0.81356,0.60909,1.07686,0.97676,0.55982,0.59634,0.46376,1.11779,1.96119,1.2868,0.00863875,0.00863875,0.00863875
123,4079.41,0.79222,0.60933,1.02167,0.97648,0.57937,0.60353,0.46842,1.28138,2.30209,1.32663,0.0086275,0.0086275,0.0086275
124,4109.68,0.90877,0.65815,1.07931,0.87795,0.6625,0.70865,0.47835,1.36401,1.49947,1.40565,0.00861625,0.00861625,0.00861625
125,4140.94,0.76505,0.58357,1.05755,0.87795,0.6625,0.70865,0.47835,1.36401,1.49947,1.40565,0.008605,0.008605,0.008605
126,4172.6,0.90833,0.71797,1.09464,0.92363,0.50794,0.59681,0.4498,1.23752,1.6344,1.3334,0.00859375,0.00859375,0.00859375
127,4203.98,0.87006,0.71632,1.07512,0.84957,0.50794,0.5838,0.44542,1.15412,1.84747,1.2601,0.0085825,0.0085825,0.0085825
128,4234.79,0.75525,0.57553,1.05066,0.84761,0.50794,0.57681,0.43,1.27124,1.83004,1.40589,0.00857125,0.00857125,0.00857125
129,4265.72,0.84578,0.63847,1.05057,0.84761,0.50794,0.57681,0.43,1.27124,1.83004,1.40589,0.00856,0.00856,0.00856
130,4296.4,0.82149,0.66782,1.01122,0.97755,0.56349,0.63302,0.46849,1.27338,1.50805,1.39344,0.00854875,0.00854875,0.00854875
131,4323.54,0.79225,0.62362,1.06558,0.94736,0.56349,0.60002,0.46418,1.30122,1.53706,1.39391,0.0085375,0.0085375,0.0085375
132,4351.41,0.83195,0.63208,1.09462,0.84865,0.56349,0.605,0.47273,1.35945,1.64539,1.4358,0.00852625,0.00852625,0.00852625
133,4381.44,0.80482,0.69769,1.08017,0.84865,0.56349,0.605,0.47273,1.35945,1.64539,1.4358,0.008515,0.008515,0.008515
134,4414.21,0.87919,0.61813,1.10181,0.77937,0.49206,0.5068,0.4106,1.24774,1.89944,1.27254,0.00850375,0.00850375,0.00850375
135,4446.16,0.92889,0.6418,1.0356,0.83422,0.43651,0.45506,0.36938,1.18104,1.94981,1.18466,0.0084925,0.0084925,0.0084925
136,4480.51,0.9171,0.72824,1.07013,0.91343,0.54702,0.59305,0.48461,1.22657,1.56892,1.28682,0.00848125,0.00848125,0.00848125
137,4512.96,0.83978,0.63048,1.03975,0.91343,0.54702,0.59305,0.48461,1.22657,1.56892,1.28682,0.00847,0.00847,0.00847
138,4543.48,0.79853,0.67851,1.0431,0.86898,0.55925,0.58082,0.48163,1.27914,1.82051,1.41801,0.00845875,0.00845875,0.00845875
139,4571.86,0.85462,0.65237,1.04208,0.88424,0.491,0.49115,0.34868,1.39708,2.14965,1.57637,0.0084475,0.0084475,0.0084475
140,4599.96,0.81407,0.64038,1.07773,0.81967,0.50794,0.5805,0.3904,1.37801,2.15514,1.56014,0.00843625,0.00843625,0.00843625
141,4630,0.76648,0.58766,1.02475,0.81967,0.50794,0.5805,0.3904,1.37801,2.15514,1.56014,0.008425,0.008425,0.008425
142,4659.37,0.71615,0.63806,1.03263,0.65977,0.56013,0.58827,0.43422,1.36157,1.90909,1.40294,0.00841375,0.00841375,0.00841375
143,4687.11,0.66362,0.56167,1.02827,0.80291,0.52054,0.57884,0.44235,1.49339,2.15201,1.60296,0.0084025,0.0084025,0.0084025
144,4713.63,0.77799,0.61418,1.01912,0.83703,0.50794,0.60121,0.48536,1.29482,1.91032,1.34799,0.00839125,0.00839125,0.00839125
145,4739.63,0.74605,0.60587,1.04762,0.83703,0.50794,0.60121,0.48536,1.29482,1.91032,1.34799,0.00838,0.00838,0.00838
146,4765.74,0.89121,0.70719,1.09902,0.60497,0.36508,0.41982,0.32197,1.66219,3.08751,1.90796,0.00836875,0.00836875,0.00836875
147,4791.45,0.73468,0.58876,0.98581,0.76045,0.49206,0.52667,0.40332,1.5749,2.05134,1.72647,0.0083575,0.0083575,0.0083575
148,4819.1,0.86987,0.67028,1.02339,0.62616,0.50794,0.51843,0.37152,1.36483,2.26904,1.42207,0.00834625,0.00834625,0.00834625
149,4845.03,0.77605,0.60768,1.03199,0.62616,0.50794,0.51843,0.37152,1.36483,2.26904,1.42207,0.008335,0.008335,0.008335
150,4872.65,0.76536,0.62419,0.99996,0.85398,0.47626,0.59003,0.43651,1.40627,2.09713,1.44821,0.00832375,0.00832375,0.00832375
151,4898.63,0.83289,0.69268,1.06961,0.74353,0.57937,0.60007,0.46085,1.4309,2.1378,1.4823,0.0083125,0.0083125,0.0083125
152,4925.74,0.7627,0.62486,1.05584,0.66759,0.50794,0.53007,0.3927,1.51002,2.19774,1.63347,0.00830125,0.00830125,0.00830125
153,4957.71,0.8069,0.63041,1.06112,0.66759,0.50794,0.53007,0.3927,1.51002,2.19774,1.63347,0.00829,0.00829,0.00829
154,4984.58,0.7601,0.56542,1.01775,0.95241,0.50794,0.67799,0.53854,1.22793,1.53148,1.32301,0.00827875,0.00827875,0.00827875
155,5010.79,0.70963,0.53431,0.96431,0.45918,0.66674,0.53614,0.40393,1.39631,1.9734,1.41923,0.0082675,0.0082675,0.0082675
156,5039.77,0.76736,0.61209,1.02672,0.86086,0.45238,0.58756,0.43228,1.33139,2.01117,1.41847,0.00825625,0.00825625,0.00825625
157,5067.97,0.90807,0.62732,1.12081,0.86086,0.45238,0.58756,0.43228,1.33139,2.01117,1.41847,0.008245,0.008245,0.008245
158,5093.98,0.8193,0.62157,1.03349,0.89756,0.50794,0.62012,0.46884,1.25347,1.76849,1.4057,0.00823375,0.00823375,0.00823375
159,5120.21,0.74529,0.58903,1.04417,0.8372,0.47416,0.58685,0.45151,1.30632,1.65439,1.30009,0.0082225,0.0082225,0.0082225
160,5146.35,0.76163,0.59208,1.06088,0.81194,0.61331,0.66962,0.47327,1.11402,1.58314,1.18885,0.00821125,0.00821125,0.00821125
161,5174.1,0.69128,0.55978,0.96292,0.81194,0.61331,0.66962,0.47327,1.11402,1.58314,1.18885,0.0082,0.0082,0.0082
162,5200.93,0.77688,0.59532,1.02963,0.76766,0.61802,0.62887,0.45622,1.06127,1.5937,1.17645,0.00818875,0.00818875,0.00818875
163,5226.94,0.77004,0.6324,1.04726,0.80141,0.43651,0.53597,0.41223,1.10558,2.04944,1.24215,0.0081775,0.0081775,0.0081775
164,5252.94,0.76485,0.57886,1.02364,0.89706,0.60959,0.66794,0.4679,1.15728,1.82564,1.2611,0.00816625,0.00816625,0.00816625
165,5279.02,0.77101,0.60199,1.02816,0.89706,0.60959,0.66794,0.4679,1.15728,1.82564,1.2611,0.008155,0.008155,0.008155
166,5308.39,0.75315,0.60533,1.01444,0.82167,0.54206,0.59823,0.44241,1.23306,2.07854,1.40069,0.00814375,0.00814375,0.00814375
167,5339.2,0.69484,0.57728,1.00939,0.74518,0.60648,0.62752,0.41801,1.47158,2.03139,1.48088,0.0081325,0.0081325,0.0081325
168,5365.76,0.76624,0.58821,1.00351,0.91396,0.61905,0.68317,0.49941,1.22436,1.5862,1.3564,0.00812125,0.00812125,0.00812125
169,5391.43,0.783,0.57081,1.00984,0.91396,0.61905,0.68317,0.49941,1.22436,1.5862,1.3564,0.00811,0.00811,0.00811
170,5417.73,0.7771,0.57765,1.02078,0.947,0.6746,0.74046,0.50207,1.24583,1.5292,1.33963,0.00809875,0.00809875,0.00809875
171,5444.13,0.72469,0.6278,1.03459,0.75499,0.56349,0.60754,0.48697,1.16183,2.00458,1.19391,0.0080875,0.0080875,0.0080875
172,5470.27,0.64263,0.55797,0.96807,0.59745,0.56349,0.56481,0.43986,1.45983,2.06738,1.53829,0.00807625,0.00807625,0.00807625
173,5501.82,0.70734,0.51948,0.98927,0.59745,0.56349,0.56481,0.43986,1.45983,2.06738,1.53829,0.008065,0.008065,0.008065
174,5529.32,0.78372,0.54886,1.0014,0.84752,0.68411,0.6791,0.48831,1.3057,1.73322,1.444,0.00805375,0.00805375,0.00805375
175,5557.02,0.8021,0.58328,1.00678,0.90032,0.69048,0.67971,0.45909,1.2008,1.63129,1.30865,0.0080425,0.0080425,0.0080425
176,5587.04,0.77917,0.60115,1.01126,0.81246,0.67702,0.67201,0.47993,1.34638,2.17642,1.48671,0.00803125,0.00803125,0.00803125
177,5617.76,0.7776,0.62051,0.99511,0.81246,0.67702,0.67201,0.47993,1.34638,2.17642,1.48671,0.00802,0.00802,0.00802
178,5649.72,0.71941,0.59207,0.98311,0.74841,0.6849,0.65736,0.49449,1.23893,1.73715,1.36018,0.00800875,0.00800875,0.00800875
179,5681.48,0.69839,0.54439,0.99937,0.83631,0.56349,0.58456,0.46742,1.26199,1.9156,1.32998,0.0079975,0.0079975,0.0079975
180,5710.13,0.69141,0.57561,0.98785,0.7321,0.56349,0.62287,0.45303,1.49751,2.06838,1.57575,0.00798625,0.00798625,0.00798625
181,5739.1,0.68797,0.58374,0.97124,0.7321,0.56349,0.62287,0.45303,1.49751,2.06838,1.57575,0.007975,0.007975,0.007975
182,5767.13,0.68571,0.58131,0.97799,0.67918,0.49206,0.52222,0.39864,1.46029,2.27327,1.47485,0.00796375,0.00796375,0.00796375
183,5793.61,0.68449,0.5463,0.95292,0.87832,0.49206,0.55369,0.3708,1.53885,2.29287,1.51804,0.0079525,0.0079525,0.0079525
184,5820.01,0.68648,0.53157,0.99798,0.97266,0.56057,0.62436,0.46814,1.209,2.05267,1.24112,0.00794125,0.00794125,0.00794125
185,5846.28,0.69293,0.56913,1.04823,0.97266,0.56057,0.62436,0.46814,1.209,2.05267,1.24112,0.00793,0.00793,0.00793
186,5875.06,0.73008,0.60073,1.04802,0.78058,0.63492,0.63188,0.43505,1.26179,2.05403,1.40905,0.00791875,0.00791875,0.00791875
