epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,158.126,1.9089,4.60362,2.11944,0.00387,0.43333,0.00517,0.0019,2.33078,5.12885,2.11511,0.0891676,0.0011676,0.0011676
14,170.415,2.00714,4.55445,2.1367,0.00441,0.43333,0.00444,0.00175,2.30399,5.16013,2.04822,0.088262,0.00126198,0.00126198
15,182.72,1.83737,4.48603,2.25679,0.00426,0.43333,0.00401,0.00167,2.11688,5.14484,1.97204,0.0873559,0.0013559,0.0013559
16,194.933,1.72764,4.19239,2.10376,0.00444,0.43333,0.0042,0.00187,2.00098,5.07226,1.90327,0.0864494,0.00144938,0.00144938
17,206.948,1.67128,4.01846,2.03563,0.00332,0.43333,0.00374,0.00118,2.05151,4.96428,1.92344,0.0855424,0.0015424,0.0015424
18,218.821,1.56892,3.99716,1.93603,0.00332,0.43333,0.00374,0.00118,2.05151,4.96428,1.92344,0.084635,0.00163497,0.00163497
19,230.808,2.01827,4.42456,2.30274,0.00486,0.43333,0.00529,0.00158,2.0228,4.86504,1.86784,0.0837271,0.0017271,0.0017271
20,242.596,1.48293,3.76573,1.90562,0.00486,0.43333,0.00529,0.00158,2.0228,4.86504,1.86784,0.0828188,0.00181878,0.00181878
21,254.397,1.46748,4.16739,1.71876,0.00296,0.43333,0.004,0.00167,1.87744,4.75923,1.79687,0.08191,0.00191,0.00191
22,266.431,1.67768,4.10817,1.75833,0.00296,0.43333,0.004,0.00167,1.87744,4.75923,1.79687,0.0810008,0.00200077,0.00200077
23,278.346,1.64549,4.11521,1.90633,0.00355,0.43333,0.00444,0.0019,1.86153,4.65505,1.69876,0.0800911,0.0020911,0.0020911
24,290.298,1.60524,4.03355,1.77513,0.00355,0.43333,0.00444,0.0019,1.86153,4.65505,1.69876,0.079181,0.00218098,0.00218098
25,302.243,1.50901,3.89372,2.03543,0.00416,0.43333,0.00505,0.00239,1.8654,4.5628,1.63909,0.0782704,0.0022704,0.0022704
26,314.449,1.44445,4.02084,1.82171,0.00416,0.43333,0.00505,0.00239,1.8654,4.5628,1.63909,0.0773594,0.00235937,0.00235937
27,327.578,1.41352,3.93341,1.74783,0.00458,0.43333,0.00514,0.00255,1.94991,4.66207,1.56724,0.0764479,0.0024479,0.0024479
28,340.865,1.27008,3.63954,1.66164,0.00458,0.43333,0.00514,0.00255,1.94991,4.66207,1.56724,0.075536,0.00253597,0.00253597
29,354.032,1.45368,3.67356,1.89953,0.00074,0.33333,0.00623,0.00423,2.01887,4.61312,1.61064,0.0746236,0.0026236,0.0026236
30,367.023,1.27626,3.78161,1.59048,0.00074,0.33333,0.00623,0.00423,2.01887,4.61312,1.61064,0.0737108,0.00271077,0.00271077
31,379.827,1.27155,3.38915,1.62947,0.00998,0.53333,0.01484,0.00643,1.84357,4.42064,1.46555,0.0727975,0.0027975,0.0027975
32,392.303,1.42926,3.59599,1.76551,0.00998,0.53333,0.01484,0.00643,1.84357,4.42064,1.46555,0.0718838,0.00288377,0.00288377
33,404.7,1.10975,3.44426,1.5837,0.00438,0.43333,0.02933,0.01177,2.27866,4.9818,1.92822,0.0709696,0.0029696,0.0029696
34,417.063,1.49304,3.39906,1.59234,0.00438,0.43333,0.02933,0.01177,2.27866,4.9818,1.92822,0.070055,0.00305498,0.00305498
35,429.357,1.2534,3.14442,1.70258,0.01557,0.63333,0.19295,0.04963,2.14098,4.75456,1.6427,0.0691399,0.0031399,0.0031399
36,442.606,1.37834,3.45649,1.82767,0.01557,0.63333,0.19295,0.04963,2.14098,4.75456,1.6427,0.0682244,0.00322438,0.00322438
37,454.906,1.33703,3.28293,1.70827,0.01969,0.63333,0.19627,0.04523,2.0422,4.82199,1.71457,0.0673084,0.0033084,0.0033084
38,467.321,1.35255,2.97825,1.71982,0.01969,0.63333,0.19627,0.04523,2.0422,4.82199,1.71457,0.066392,0.00339198,0.00339198
39,481.288,1.29946,2.71841,1.46867,0.01245,0.63333,0.02796,0.00804,2.09166,4.6592,1.60231,0.0654751,0.0034751,0.0034751
40,493.867,1.15308,2.62661,1.43467,0.01245,0.63333,0.02796,0.00804,2.09166,4.6592,1.60231,0.0645578,0.00355778,0.00355778
41,506.647,1.49952,2.64376,1.72087,0.00548,0.43333,0.0128,0.00614,2.08508,4.53069,1.54047,0.06364,0.00364,0.00364
42,519.561,1.3932,2.92705,1.91697,0.00548,0.43333,0.0128,0.00614,2.08508,4.53069,1.54047,0.0627218,0.00372178,0.00372178
43,532.852,1.33032,2.81675,1.50282,0.01719,0.63333,0.18147,0.12197,2.1073,4.34198,1.64355,0.0618031,0.0038031,0.0038031
44,545.355,1.14109,2.46716,1.44173,0.01719,0.63333,0.18147,0.12197,2.1073,4.34198,1.64355,0.060884,0.00388398,0.00388398
45,557.77,1.51213,2.87197,1.66677,0.01474,0.63333,0.18186,0.13202,2.0503,4.2693,1.65686,0.0599644,0.0039644,0.0039644
46,570.171,1.01265,2.57821,1.46904,0.01474,0.63333,0.18186,0.13202,2.0503,4.2693,1.65686,0.0590444,0.00404437,0.00404437
47,582.631,1.21175,2.51032,1.41515,0.00731,0.36667,0.01023,0.00292,1.91706,4.45756,1.64165,0.0581239,0.0041239,0.0041239
48,595.125,1.21258,2.27852,1.45748,0.00731,0.36667,0.01023,0.00292,1.91706,4.45756,1.64165,0.057203,0.00420298,0.00420298
49,607.673,1.21301,2.75842,1.47574,0.01081,0.63333,0.01465,0.00573,2.08165,4.22464,1.6645,0.0562816,0.0042816,0.0042816
50,620.138,1.41158,2.61961,1.48074,0.01081,0.63333,0.01465,0.00573,2.08165,4.22464,1.6645,0.0553598,0.00435977,0.00435977
51,632.366,1.38086,2.92426,1.42952,0.00795,0.63333,0.00897,0.00347,2.19503,4.46675,1.84785,0.0544375,0.0044375,0.0044375
52,644.812,1.44198,3.15648,2.01281,0.00795,0.63333,0.00897,0.00347,2.19503,4.46675,1.84785,0.0535148,0.00451478,0.00451478
53,657.419,1.15542,2.22877,1.46884,0.00795,0.63333,0.00897,0.00347,2.19503,4.46675,1.84785,0.0525916,0.0045916,0.0045916
54,670.071,1.33272,2.50019,1.59197,0.00428,0.36667,0.00582,0.00264,1.93067,4.35401,1.76498,0.051668,0.00466797,0.00466797
55,683.485,1.12871,2.85571,1.82271,0.00428,0.36667,0.00582,0.00264,1.93067,4.35401,1.76498,0.0507439,0.0047439,0.0047439
56,695.764,1.13957,2.41534,1.35207,0.00428,0.36667,0.00582,0.00264,1.93067,4.35401,1.76498,0.0498194,0.00481938,0.00481938
57,708.286,0.94983,2.1868,1.40488,0.00607,0.63333,0.0214,0.00782,1.77977,4.24924,1.81476,0.0488944,0.0048944,0.0048944
58,721.44,1.0999,2.50807,1.38043,0.00607,0.63333,0.0214,0.00782,1.77977,4.24924,1.81476,0.047969,0.00496898,0.00496898
59,733.99,0.99785,2.09913,1.31697,0.00607,0.63333,0.0214,0.00782,1.77977,4.24924,1.81476,0.0470431,0.0050431,0.0050431
60,746.589,1.00022,2.13578,1.3303,0.00525,0.63333,0.02706,0.02102,1.64855,4.25168,1.6283,0.0461168,0.00511678,0.00511678
61,759.138,1.13045,2.09436,1.58072,0.00525,0.63333,0.02706,0.02102,1.64855,4.25168,1.6283,0.04519,0.00519,0.00519
62,771.329,0.97007,2.45546,1.43598,0.00525,0.63333,0.02706,0.02102,1.64855,4.25168,1.6283,0.0442628,0.00526277,0.00526277
63,784.421,1.18441,2.01485,1.49004,0.00467,0.63333,0.16274,0.12747,1.60571,4.14402,1.62663,0.0433351,0.0053351,0.0053351
64,798.036,1.2093,2.31733,1.64799,0.00467,0.63333,0.16274,0.12747,1.60571,4.14402,1.62663,0.042407,0.00540698,0.00540698
65,810.762,1.2662,2.17452,1.56187,0.00467,0.63333,0.16274,0.12747,1.60571,4.14402,1.62663,0.0414784,0.0054784,0.0054784
66,823.435,1.29165,2.1525,1.50042,0.00389,0.7,0.24396,0.13431,1.83991,4.01865,1.57739,0.0405494,0.00554938,0.00554938
67,835.911,1.3154,2.35215,1.63749,0.00389,0.7,0.24396,0.13431,1.83991,4.01865,1.57739,0.0396199,0.0056199,0.0056199
68,848.416,1.24299,2.42685,1.54522,0.00389,0.7,0.24396,0.13431,1.83991,4.01865,1.57739,0.03869,0.00568997,0.00568997
69,861.434,1.1673,2.42759,1.66067,0.00316,0.53333,0.01678,0.01087,1.62536,4.18125,1.63312,0.0377596,0.0057596,0.0057596
70,873.897,1.292,2.32734,1.55357,0.00316,0.53333,0.01678,0.01087,1.62536,4.18125,1.63312,0.0368288,0.00582878,0.00582878
71,886.374,1.09029,1.97048,1.39782,0.00316,0.53333,0.01678,0.01087,1.62536,4.18125,1.63312,0.0358975,0.0058975,0.0058975
72,898.8,1.0811,1.90369,1.36387,0.00412,0.63333,0.09752,0.07187,1.81402,3.97083,1.75015,0.0349658,0.00596577,0.00596577
73,912.081,1.20772,1.72766,1.45871,0.00412,0.63333,0.09752,0.07187,1.81402,3.97083,1.75015,0.0340336,0.0060336,0.0060336
74,924.807,0.93049,1.80443,1.35536,0.00412,0.63333,0.09752,0.07187,1.81402,3.97083,1.75015,0.033101,0.00610097,0.00610097
75,937.331,1.20772,2.16994,1.62672,0.00398,0.63333,0.37722,0.20384,1.72715,3.80336,1.7677,0.0321679,0.0061679,0.0061679
76,949.806,1.0611,1.78038,1.41854,0.00398,0.63333,0.37722,0.20384,1.72715,3.80336,1.7677,0.0312344,0.00623438,0.00623438
77,962.105,1.18582,2.03557,1.66197,0.00398,0.63333,0.37722,0.20384,1.72715,3.80336,1.7677,0.0303004,0.0063004,0.0063004
78,974.849,1.00458,1.6571,1.36595,0.00382,0.63333,0.20002,0.11815,1.75035,3.74689,1.73701,0.029366,0.00636598,0.00636598
79,987.413,1.07491,1.84527,1.43189,0.00382,0.63333,0.20002,0.11815,1.75035,3.74689,1.73701,0.0284311,0.0064311,0.0064311
80,999.867,1.17486,1.8958,1.69622,0.00382,0.63333,0.20002,0.11815,1.75035,3.74689,1.73701,0.0274958,0.00649578,0.00649578
81,1012.59,1.3445,1.84605,1.43996,0.00389,0.63333,0.26097,0.11017,2.01125,3.8589,1.72654,0.02656,0.00656,0.00656
82,1025.18,1.20004,1.84592,1.55583,0.00389,0.63333,0.26097,0.11017,2.01125,3.8589,1.72654,0.0256238,0.00662378,0.00662378
83,1038.38,1.10845,1.92382,1.49222,0.00389,0.63333,0.26097,0.11017,2.01125,3.8589,1.72654,0.0246871,0.0066871,0.0066871
84,1051.33,1.26982,1.82047,1.54466,0.00422,0.8,0.38645,0.15758,1.92263,3.99094,1.84547,0.02375,0.00674998,0.00674998
85,1063.84,1.17133,1.68685,1.25673,0.00422,0.8,0.38645,0.15758,1.92263,3.99094,1.84547,0.0228124,0.0068124,0.0068124
86,1077.62,1.21424,1.68571,1.47774,0.00422,0.8,0.38645,0.15758,1.92263,3.99094,1.84547,0.0218744,0.00687437,0.00687437
87,1090.64,1.11384,2.03166,1.44163,0.00422,0.8,0.38645,0.15758,1.92263,3.99094,1.84547,0.0209359,0.0069359,0.0069359
88,1104.33,1.05382,1.90017,1.4047,0.54781,0.36667,0.33197,0.15001,1.8691,3.87154,1.67309,0.019997,0.00699698,0.00699698
89,1117.01,1.12126,1.46868,1.21405,0.54781,0.36667,0.33197,0.15001,1.8691,3.87154,1.67309,0.0190576,0.0070576,0.0070576
90,1129.63,1.20521,1.78096,1.28006,0.54781,0.36667,0.33197,0.15001,1.8691,3.87154,1.67309,0.0181178,0.00711777,0.00711777
91,1142.24,1.02982,1.83415,1.30514,0.54781,0.36667,0.33197,0.15001,1.8691,3.87154,1.67309,0.0171775,0.0071775,0.0071775
92,1154.88,1.00164,1.67777,1.38587,0.75443,0.36667,0.44129,0.22338,1.7473,3.72092,1.65262,0.0162368,0.00723677,0.00723677
93,1168,1.31791,1.88289,1.61373,0.75443,0.36667,0.44129,0.22338,1.7473,3.72092,1.65262,0.0152956,0.0072956,0.0072956
94,1180.69,1.06166,1.62554,1.28285,0.75443,0.36667,0.44129,0.22338,1.7473,3.72092,1.65262,0.014354,0.00735397,0.00735397
95,1193.3,1.14389,1.65537,1.34465,0.75443,0.36667,0.44129,0.22338,1.7473,3.72092,1.65262,0.0134119,0.0074119,0.0074119
96,1205.76,1.00038,1.59002,1.27102,0.5,0.2335,0.3269,0.1328,1.81733,3.63435,1.84177,0.0124694,0.00746938,0.00746938
97,1218.71,0.93234,1.64846,1.34095,0.5,0.2335,0.3269,0.1328,1.81733,3.63435,1.84177,0.0115264,0.0075264,0.0075264
98,1231.07,0.94331,1.41562,1.31948,0.5,0.2335,0.3269,0.1328,1.81733,3.63435,1.84177,0.010583,0.00758298,0.00758298
99,1244,1.2195,1.66127,1.352,0.5,0.2335,0.3269,0.1328,1.81733,3.63435,1.84177,0.0096391,0.0076391,0.0076391
100,1256.54,1.01931,1.52376,1.2234,0.54321,0.36193,0.24047,0.0862,1.81122,3.88651,1.73891,0.00869477,0.00769478,0.00769478
101,1269.66,1.11704,1.82079,1.37793,0.54321,0.36193,0.24047,0.0862,1.81122,3.88651,1.73891,0.00775,0.00775,0.00775
102,1283.04,1.13713,1.60466,1.22007,0.54321,0.36193,0.24047,0.0862,1.81122,3.88651,1.73891,0.0077275,0.0077275,0.0077275
103,1295.62,0.92079,1.57584,1.20395,0.54321,0.36193,0.24047,0.0862,1.81122,3.88651,1.73891,0.007705,0.007705,0.007705
104,1308.37,1.21622,1.89404,1.37201,0.94268,0.2,0.37727,0.16612,1.79322,3.76545,1.85666,0.0076825,0.0076825,0.0076825
105,1320.57,0.99296,1.40692,1.26245,0.94268,0.2,0.37727,0.16612,1.79322,3.76545,1.85666,0.00766,0.00766,0.00766
106,1332.63,0.88384,1.47336,1.2527,0.94268,0.2,0.37727,0.16612,1.79322,3.76545,1.85666,0.0076375,0.0076375,0.0076375
107,1345.9,1.01563,1.47812,1.26844,0.94268,0.2,0.37727,0.16612,1.79322,3.76545,1.85666,0.007615,0.007615,0.007615
108,1358.58,0.99752,1.66942,1.32752,0.42655,0.36667,0.2319,0.08992,1.87839,3.87315,1.91323,0.0075925,0.0075925,0.0075925
109,1371.61,0.99343,1.47572,1.24174,0.42655,0.36667,0.2319,0.08992,1.87839,3.87315,1.91323,0.00757,0.00757,0.00757
110,1384.41,1.04007,1.43695,1.26661,0.42655,0.36667,0.2319,0.08992,1.87839,3.87315,1.91323,0.0075475,0.0075475,0.0075475
111,1397.25,1.04043,1.49956,1.44176,0.42655,0.36667,0.2319,0.08992,1.87839,3.87315,1.91323,0.007525,0.007525,0.007525
112,1410.27,1.0761,1.48124,1.26959,0.74242,0.36667,0.38713,0.22624,1.68147,3.63797,1.90154,0.0075025,0.0075025,0.0075025
113,1423.14,1.08381,1.45057,1.23523,0.74242,0.36667,0.38713,0.22624,1.68147,3.63797,1.90154,0.00748,0.00748,0.00748
114,1435.96,1.2498,1.48143,1.43063,0.74242,0.36667,0.38713,0.22624,1.68147,3.63797,1.90154,0.0074575,0.0074575,0.0074575
115,1448.68,1.06492,1.57766,1.38544,0.74242,0.36667,0.38713,0.22624,1.68147,3.63797,1.90154,0.007435,0.007435,0.007435
116,1462.56,1.09573,1.43975,1.25858,0.55101,0.36667,0.39574,0.22194,1.89715,3.68253,1.96685,0.0074125,0.0074125,0.0074125
117,1475.4,0.9417,1.63535,1.30714,0.55101,0.36667,0.39574,0.22194,1.89715,3.68253,1.96685,0.00739,0.00739,0.00739
118,1488.37,0.92393,1.44912,1.23278,0.55101,0.36667,0.39574,0.22194,1.89715,3.68253,1.96685,0.0073675,0.0073675,0.0073675
119,1501.18,0.99162,1.65142,1.23424,0.55101,0.36667,0.39574,0.22194,1.89715,3.68253,1.96685,0.007345,0.007345,0.007345
120,1514.14,1.09844,1.61755,1.42331,0.36249,0.1,0.19272,0.09327,2.35321,3.96257,2.13934,0.0073225,0.0073225,0.0073225
121,1527.38,1.1138,1.70562,1.35145,0.36249,0.1,0.19272,0.09327,2.35321,3.96257,2.13934,0.0073,0.0073,0.0073
122,1540.25,0.94169,1.32725,1.15079,0.36249,0.1,0.19272,0.09327,2.35321,3.96257,2.13934,0.0072775,0.0072775,0.0072775
123,1553.13,1.03818,1.70585,1.51431,0.36249,0.1,0.19272,0.09327,2.35321,3.96257,2.13934,0.007255,0.007255,0.007255
124,1566.04,0.98814,1.576,1.32513,0.60138,0.16667,0.20792,0.13089,2.48966,3.9716,2.27857,0.0072325,0.0072325,0.0072325
125,1579.36,0.87904,1.27406,1.18753,0.60138,0.16667,0.20792,0.13089,2.48966,3.9716,2.27857,0.00721,0.00721,0.00721
126,1591.9,0.97046,1.44928,1.30538,0.60138,0.16667,0.20792,0.13089,2.48966,3.9716,2.27857,0.0071875,0.0071875,0.0071875
127,1604.61,1.05937,1.52727,1.32908,0.60138,0.16667,0.20792,0.13089,2.48966,3.9716,2.27857,0.007165,0.007165,0.007165
128,1617.35,0.9595,1.57077,1.33439,0.70906,0.16667,0.19476,0.04993,2.7262,4.20487,2.41142,0.0071425,0.0071425,0.0071425
129,1630.09,0.89906,1.25289,1.25134,0.70906,0.16667,0.19476,0.04993,2.7262,4.20487,2.41142,0.00712,0.00712,0.00712
130,1643.62,1.12953,1.44393,1.38683,0.70906,0.16667,0.19476,0.04993,2.7262,4.20487,2.41142,0.0070975,0.0070975,0.0070975
131,1656.67,1.04953,1.52732,1.3888,0.70906,0.16667,0.19476,0.04993,2.7262,4.20487,2.41142,0.007075,0.007075,0.007075
132,1669.52,1.04949,1.41967,1.27336,0.63578,0.36667,0.37679,0.27665,2.37067,3.88047,2.15539,0.0070525,0.0070525,0.0070525
133,1682.23,1.03008,1.47001,1.15781,0.63578,0.36667,0.37679,0.27665,2.37067,3.88047,2.15539,0.00703,0.00703,0.00703
134,1695.22,0.94367,1.40632,1.29873,0.63578,0.36667,0.37679,0.27665,2.37067,3.88047,2.15539,0.0070075,0.0070075,0.0070075
135,1707.83,0.92848,1.29116,1.22833,0.63578,0.36667,0.37679,0.27665,2.37067,3.88047,2.15539,0.006985,0.006985,0.006985
136,1720.42,0.94435,1.43283,1.40309,0.38788,0.26667,0.32708,0.15263,2.26594,3.80682,2.16518,0.0069625,0.0069625,0.0069625
137,1733.27,1.02252,1.36231,1.20343,0.38788,0.26667,0.32708,0.15263,2.26594,3.80682,2.16518,0.00694,0.00694,0.00694
138,1746.22,0.90599,1.48105,1.1978,0.38788,0.26667,0.32708,0.15263,2.26594,3.80682,2.16518,0.0069175,0.0069175,0.0069175
139,1759.31,0.98588,1.37404,1.16637,0.38788,0.26667,0.32708,0.15263,2.26594,3.80682,2.16518,0.006895,0.006895,0.006895
140,1772.07,0.82854,1.29042,1.13497,0.80898,0.35567,0.38141,0.2149,1.94786,3.59337,1.98508,0.0068725,0.0068725,0.0068725
141,1785.17,0.88567,1.27104,1.10284,0.80898,0.35567,0.38141,0.2149,1.94786,3.59337,1.98508,0.00685,0.00685,0.00685
142,1798.02,0.90579,1.26817,1.1827,0.80898,0.35567,0.38141,0.2149,1.94786,3.59337,1.98508,0.0068275,0.0068275,0.0068275
143,1810.86,0.86511,1.21087,1.16568,0.80898,0.35567,0.38141,0.2149,1.94786,3.59337,1.98508,0.006805,0.006805,0.006805
144,1823.85,0.69721,1.19995,1.17479,0.27902,0.26667,0.28484,0.14807,2.08132,4.17556,2.37214,0.0067825,0.0067825,0.0067825
145,1836.71,1.09591,1.57969,1.33367,0.27902,0.26667,0.28484,0.14807,2.08132,4.17556,2.37214,0.00676,0.00676,0.00676
146,1849.8,0.87244,1.5518,1.40719,0.27902,0.26667,0.28484,0.14807,2.08132,4.17556,2.37214,0.0067375,0.0067375,0.0067375
147,1862.24,0.95019,1.55059,1.26035,0.27902,0.26667,0.28484,0.14807,2.08132,4.17556,2.37214,0.006715,0.006715,0.006715
148,1875.3,0.88746,1.23968,1.28603,0.54569,0.26667,0.34314,0.16242,2.01311,3.91442,2.30674,0.0066925,0.0066925,0.0066925
149,1888.3,1.05213,1.70918,1.18627,0.54569,0.26667,0.34314,0.16242,2.01311,3.91442,2.30674,0.00667,0.00667,0.00667
150,1901.12,0.8863,1.24632,1.18697,0.54569,0.26667,0.34314,0.16242,2.01311,3.91442,2.30674,0.0066475,0.0066475,0.0066475
151,1914.51,0.77173,1.27906,1.05198,0.54569,0.26667,0.34314,0.16242,2.01311,3.91442,2.30674,0.006625,0.006625,0.006625
152,1972.25,0.89771,1.31986,1.09364,0.51771,0.26667,0.31805,0.16434,2.18627,3.85774,2.3573,0.0066025,0.0066025,0.0066025
153,1984.23,0.91061,1.35395,1.29279,0.51771,0.26667,0.31805,0.16434,2.18627,3.85774,2.3573,0.00658,0.00658,0.00658
154,1996.11,0.88762,1.4071,1.22301,0.51771,0.26667,0.31805,0.16434,2.18627,3.85774,2.3573,0.0065575,0.0065575,0.0065575
155,2007.8,1.16179,1.72049,1.4194,0.51771,0.26667,0.31805,0.16434,2.18627,3.85774,2.3573,0.006535,0.006535,0.006535
156,2019.81,0.90653,1.32528,1.25894,0.75306,0.36667,0.35957,0.2586,2.09177,3.73301,2.30744,0.0065125,0.0065125,0.0065125
157,2031.79,0.9473,1.13676,1.19236,0.75306,0.36667,0.35957,0.2586,2.09177,3.73301,2.30744,0.00649,0.00649,0.00649
158,2043.6,0.78291,1.31885,1.21189,0.75306,0.36667,0.35957,0.2586,2.09177,3.73301,2.30744,0.0064675,0.0064675,0.0064675
159,2055.34,0.9001,1.2533,1.19019,0.75306,0.36667,0.35957,0.2586,2.09177,3.73301,2.30744,0.006445,0.006445,0.006445
160,2066.96,0.76809,1.11752,1.09535,0.62618,0.26667,0.32927,0.1153,2.37407,3.61377,2.27923,0.0064225,0.0064225,0.0064225
161,2078.8,0.77965,1.22759,1.14129,0.62618,0.26667,0.32927,0.1153,2.37407,3.61377,2.27923,0.0064,0.0064,0.0064
162,2090.72,1.03924,1.37307,1.27001,0.62618,0.26667,0.32927,0.1153,2.37407,3.61377,2.27923,0.0063775,0.0063775,0.0063775
163,2102.82,0.86682,1.22733,1.11699,0.62618,0.26667,0.32927,0.1153,2.37407,3.61377,2.27923,0.006355,0.006355,0.006355
164,2114.48,0.94519,1.20236,1.1849,0.68348,0.36667,0.3323,0.21863,2.07015,3.36073,1.93135,0.0063325,0.0063325,0.0063325
165,2126.44,0.78916,1.306,1.18107,0.68348,0.36667,0.3323,0.21863,2.07015,3.36073,1.93135,0.00631,0.00631,0.00631
166,2138.39,0.76875,1.2141,1.13193,0.68348,0.36667,0.3323,0.21863,2.07015,3.36073,1.93135,0.0062875,0.0062875,0.0062875
167,2150.19,0.67828,1.11108,1.07701,0.68348,0.36667,0.3323,0.21863,2.07015,3.36073,1.93135,0.006265,0.006265,0.006265
168,2164.28,0.82611,1.17688,1.22968,0.49723,0.36667,0.36629,0.24274,2.18215,3.47869,1.8605,0.0062425,0.0062425,0.0062425
169,2177.75,0.8594,1.13118,1.03691,0.49723,0.36667,0.36629,0.24274,2.18215,3.47869,1.8605,0.00622,0.00622,0.00622
170,2191.47,0.73807,1.19496,1.19095,0.49723,0.36667,0.36629,0.24274,2.18215,3.47869,1.8605,0.0061975,0.0061975,0.0061975
171,2204.89,0.92091,1.21396,1.16902,0.49723,0.36667,0.36629,0.24274,2.18215,3.47869,1.8605,0.006175,0.006175,0.006175
172,2218.09,0.82965,1.16191,1.11791,0.55076,0.36667,0.33519,0.19817,2.0924,3.20762,1.81549,0.0061525,0.0061525,0.0061525
173,2232.15,0.88172,1.15537,1.15115,0.55076,0.36667,0.33519,0.19817,2.0924,3.20762,1.81549,0.00613,0.00613,0.00613
174,2385.6,0.76633,1.15778,1.10822,0.55076,0.36667,0.33519,0.19817,2.0924,3.20762,1.81549,0.0061075,0.0061075,0.0061075
175,3241.45,0.8313,1.31618,1.27665,0.55076,0.36667,0.33519,0.19817,2.0924,3.20762,1.81549,0.006085,0.006085,0.006085
176,3253.29,0.84148,1.16798,1.07379,0.45683,0.36667,0.33404,0.21719,2.10058,3.69259,2.03773,0.0060625,0.0060625,0.0060625
177,3265.12,0.86311,1.1285,1.15935,0.45683,0.36667,0.33404,0.21719,2.10058,3.69259,2.03773,0.00604,0.00604,0.00604
178,3277.19,0.78035,1.1395,1.13475,0.45683,0.36667,0.33404,0.21719,2.10058,3.69259,2.03773,0.0060175,0.0060175,0.0060175
179,3289.06,0.72636,1.05563,1.0229,0.45683,0.36667,0.33404,0.21719,2.10058,3.69259,2.03773,0.005995,0.005995,0.005995
180,3300.97,0.85361,1.23647,1.14118,0.53101,0.35289,0.24855,0.17663,2.08549,3.63568,2.08436,0.0059725,0.0059725,0.0059725
181,3313.18,0.81563,1.31319,1.15406,0.53101,0.35289,0.24855,0.17663,2.08549,3.63568,2.08436,0.00595,0.00595,0.00595
182,3325.2,0.78228,1.12217,1.18934,0.53101,0.35289,0.24855,0.17663,2.08549,3.63568,2.08436,0.0059275,0.0059275,0.0059275
183,3336.71,0.76924,1.10567,1.14385,0.53101,0.35289,0.24855,0.17663,2.08549,3.63568,2.08436,0.005905,0.005905,0.005905
184,3348.59,0.72582,1.11287,1.07758,0.72976,0.36667,0.28193,0.1327,2.54134,3.96054,2.2974,0.0058825,0.0058825,0.0058825
185,3360.44,0.81903,1.14997,1.16007,0.72976,0.36667,0.28193,0.1327,2.54134,3.96054,2.2974,0.00586,0.00586,0.00586
186,3372.4,0.74609,1.08079,1.14722,0.72976,0.36667,0.28193,0.1327,2.54134,3.96054,2.2974,0.0058375,0.0058375,0.0058375
187,3711.31,0.90336,1.2608,1.13356,0.72976,0.36667,0.28193,0.1327,2.54134,3.96054,2.2974,0.005815,0.005815,0.005815
