epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,201.323,0.97401,1.18378,1.14247,0.5473,0.36667,0.33884,0.19423,2.46835,5.49082,2.21221,0.00973,0.00973,0.00973
26,209.072,1.04128,1.09586,1.17341,0.5473,0.36667,0.33884,0.19423,2.46835,5.49082,2.21221,0.00971875,0.00971875,0.00971875
27,216.979,1.04776,1.14254,1.21408,0.51481,0.36667,0.32054,0.21484,2.59501,4.46375,2.18363,0.0097075,0.0097075,0.0097075
28,225.09,0.89043,0.92557,1.09873,0.51481,0.36667,0.32054,0.21484,2.59501,4.46375,2.18363,0.00969625,0.00969625,0.00969625
29,233.762,1.08354,1.15564,1.22933,0.6417,0.36667,0.39995,0.26903,2.68624,3.57685,2.15063,0.009685,0.009685,0.009685
30,242.215,1.00934,1.03403,1.25572,0.55509,0.36667,0.39818,0.25522,2.87226,3.30478,2.3365,0.00967375,0.00967375,0.00967375
31,250.551,0.76338,0.95108,1.00022,0.55509,0.36667,0.39818,0.25522,2.87226,3.30478,2.3365,0.0096625,0.0096625,0.0096625
32,258.859,1.06717,1.15072,1.20558,0.60958,0.36667,0.38107,0.24867,2.70171,3.81215,2.44706,0.00965125,0.00965125,0.00965125
33,267.206,0.96171,1.04655,1.11744,0.60958,0.36667,0.38107,0.24867,2.70171,3.81215,2.44706,0.00964,0.00964,0.00964
34,275.327,0.79443,1.0238,1.02352,0.77094,0.39744,0.42079,0.24019,2.78897,3.31702,2.40808,0.00962875,0.00962875,0.00962875
35,283.257,0.9902,1.11944,1.12498,0.73611,0.36667,0.38206,0.23656,2.81381,3.35609,2.23444,0.0096175,0.0096175,0.0096175
36,291.265,0.85414,0.99358,1.08437,0.73611,0.36667,0.38206,0.23656,2.81381,3.35609,2.23444,0.00960625,0.00960625,0.00960625
37,299.457,0.9828,1.08296,1.25958,0.6415,0.36667,0.3883,0.25973,2.68687,3.58921,2.26569,0.009595,0.009595,0.009595
38,307.75,1.14433,1.24953,1.31842,0.6415,0.36667,0.3883,0.25973,2.68687,3.58921,2.26569,0.00958375,0.00958375,0.00958375
39,315.863,0.93857,0.99595,1.19314,0.62852,0.36667,0.39034,0.25637,2.73164,3.39559,2.28666,0.0095725,0.0095725,0.0095725
40,323.97,0.99131,0.97502,1.1467,0.62009,0.36667,0.38542,0.25432,2.8581,3.54623,2.46739,0.00956125,0.00956125,0.00956125
41,332.18,1.0971,1.13077,1.24464,0.62009,0.36667,0.38542,0.25432,2.8581,3.54623,2.46739,0.00955,0.00955,0.00955
42,340.328,0.80401,1.12125,1.11029,0.83319,0.36667,0.38255,0.28192,2.92041,3.0639,2.38122,0.00953875,0.00953875,0.00953875
43,348.442,0.91714,1.08711,1.0899,0.81604,0.36667,0.3842,0.2644,3.08918,3.14664,2.54827,0.0095275,0.0095275,0.0095275
44,356.844,1.06363,1.14883,1.2439,0.81604,0.36667,0.3842,0.2644,3.08918,3.14664,2.54827,0.00951625,0.00951625,0.00951625
45,364.748,1.05707,1.14602,1.18512,0.33271,0.35932,0.27276,0.19585,3.17791,3.89436,2.89145,0.009505,0.009505,0.009505
46,373.123,0.90601,0.95484,1.07637,0.33271,0.35932,0.27276,0.19585,3.17791,3.89436,2.89145,0.00949375,0.00949375,0.00949375
47,381.671,1.01593,1.04175,1.23754,0.52795,0.36667,0.38868,0.27136,2.88895,3.47857,2.54189,0.0094825,0.0094825,0.0094825
48,390.386,1.01784,1.13436,1.07144,0.3665,0.35539,0.24219,0.16419,2.85105,4.3958,2.50296,0.00947125,0.00947125,0.00947125
49,398.864,1.24192,1.2959,1.37819,0.3665,0.35539,0.24219,0.16419,2.85105,4.3958,2.50296,0.00946,0.00946,0.00946
50,407.099,0.95029,1.16249,1.19081,0.18905,0.46667,0.19868,0.1248,2.69143,6.69944,2.30665,0.00944875,0.00944875,0.00944875
51,415.651,0.88261,1.24854,1.10407,0.18905,0.46667,0.19868,0.1248,2.69143,6.69944,2.30665,0.0094375,0.0094375,0.0094375
52,423.899,0.99938,1.18396,1.20589,0.95556,0.3,0.35833,0.16379,2.81617,4.36932,2.48999,0.00942625,0.00942625,0.00942625
53,432.315,0.96166,1.16941,1.14697,0.1554,0.46667,0.13745,0.04194,3.12459,4.68132,2.62173,0.009415,0.009415,0.009415
54,440.382,1.04309,1.19482,1.18012,0.1554,0.46667,0.13745,0.04194,3.12459,4.68132,2.62173,0.00940375,0.00940375,0.00940375
55,448.38,0.93121,0.92626,1.16265,0.51201,0.36667,0.39208,0.24224,2.91945,4.69467,2.52417,0.0093925,0.0093925,0.0093925
56,456.564,1.02355,1.18013,1.30342,0.51201,0.36667,0.39208,0.24224,2.91945,4.69467,2.52417,0.00938125,0.00938125,0.00938125
57,464.996,0.96697,1.06526,1.05259,0.77192,0.36667,0.38488,0.21197,3.24391,4.08969,2.73455,0.00937,0.00937,0.00937
58,473.348,0.85634,1.12067,1.02033,0.35884,0.46667,0.32904,0.20845,2.96112,3.6326,2.5731,0.00935875,0.00935875,0.00935875
59,481.358,1.04662,1.37818,1.219,0.35884,0.46667,0.32904,0.20845,2.96112,3.6326,2.5731,0.0093475,0.0093475,0.0093475
60,489.588,0.79895,0.91189,0.95677,0.67462,0.36667,0.39703,0.25095,2.74828,3.58626,2.53728,0.00933625,0.00933625,0.00933625
61,497.353,1.00221,0.98521,1.14146,0.67462,0.36667,0.39703,0.25095,2.74828,3.58626,2.53728,0.009325,0.009325,0.009325
62,505.103,0.96622,1.05682,1.03462,0.47403,0.36667,0.39732,0.25898,2.7415,3.53929,2.63599,0.00931375,0.00931375,0.00931375
63,512.802,1.12794,1.28174,1.35,0.38479,0.36667,0.3165,0.13405,2.91337,3.37301,2.61055,0.0093025,0.0093025,0.0093025
64,520.518,1.06638,1.01388,1.19721,0.38479,0.36667,0.3165,0.13405,2.91337,3.37301,2.61055,0.00929125,0.00929125,0.00929125
65,528.257,0.97036,1.0017,1.14852,0.60752,0.36667,0.32104,0.1717,2.85306,3.6493,2.47047,0.00928,0.00928,0.00928
66,535.958,0.88335,0.97583,1.1236,0.46858,0.36667,0.39845,0.27452,2.56873,3.73622,2.30183,0.00926875,0.00926875,0.00926875
67,543.839,1.06055,1.42709,1.2383,0.46858,0.36667,0.39845,0.27452,2.56873,3.73622,2.30183,0.0092575,0.0092575,0.0092575
68,551.454,0.9803,1.02168,1.04899,0.54295,0.46667,0.42145,0.26539,2.58796,3.513,2.35853,0.00924625,0.00924625,0.00924625
69,559.064,0.86484,1.0081,1.14439,0.54295,0.46667,0.42145,0.26539,2.58796,3.513,2.35853,0.009235,0.009235,0.009235
70,566.668,0.74224,0.90037,0.93147,0.80978,0.36667,0.44529,0.2383,2.55684,3.42696,2.45145,0.00922375,0.00922375,0.00922375
71,574.277,0.88904,1.02943,1.12293,0.48662,0.46667,0.44591,0.2527,2.44454,3.43142,2.2524,0.0092125,0.0092125,0.0092125
72,581.948,0.84945,0.89782,1.06812,0.48662,0.46667,0.44591,0.2527,2.44454,3.43142,2.2524,0.00920125,0.00920125,0.00920125
73,589.566,0.92269,0.97008,1.15878,0.67915,0.36667,0.44492,0.26855,2.42469,3.82857,2.24028,0.00919,0.00919,0.00919
74,597.371,0.74031,0.9161,0.92578,0.67915,0.36667,0.44492,0.26855,2.42469,3.82857,2.24028,0.00917875,0.00917875,0.00917875
75,604.919,0.95092,1.14097,1.13094,0.6596,0.36667,0.40454,0.26831,2.54919,4.00031,2.21731,0.0091675,0.0091675,0.0091675
76,612.738,0.79934,0.88893,1.00743,0.8634,0.36667,0.44551,0.30541,2.35675,3.47589,2.15926,0.00915625,0.00915625,0.00915625
77,620.407,1.01507,1.05106,1.10474,0.8634,0.36667,0.44551,0.30541,2.35675,3.47589,2.15926,0.009145,0.009145,0.009145
78,628.154,0.91279,0.95778,1.09619,0.48869,0.46667,0.44585,0.2816,2.25434,3.60031,2.09111,0.00913375,0.00913375,0.00913375
79,635.93,0.76516,1.00074,1.06137,0.48869,0.46667,0.44585,0.2816,2.25434,3.60031,2.09111,0.0091225,0.0091225,0.0091225
80,806.368,1.04226,1.0289,1.19514,0.54547,0.46667,0.44525,0.24525,2.31508,3.78594,2.09894,0.00911125,0.00911125,0.00911125
81,814.163,0.89628,0.91977,1.11975,0.60894,0.46667,0.47222,0.29417,2.25571,3.99261,2.06847,0.0091,0.0091,0.0091
82,821.84,0.95359,0.9639,1.09476,0.60894,0.46667,0.47222,0.29417,2.25571,3.99261,2.06847,0.00908875,0.00908875,0.00908875
83,829.502,0.86909,0.85323,1.10329,0.84754,0.46667,0.47308,0.30647,2.46373,3.93257,2.1136,0.0090775,0.0090775,0.0090775
84,837.277,0.82858,0.92943,1.08657,0.71809,0.46667,0.4726,0.28623,2.66392,3.98541,2.18522,0.00906625,0.00906625,0.00906625
85,844.905,0.97077,1.0205,1.14196,0.71809,0.46667,0.4726,0.28623,2.66392,3.98541,2.18522,0.009055,0.009055,0.009055
86,852.533,0.90541,1.24536,1.20328,0.51721,0.36667,0.36438,0.21884,2.70153,4.25644,2.34041,0.00904375,0.00904375,0.00904375
87,860.153,0.78481,0.92177,0.96517,0.51721,0.36667,0.36438,0.21884,2.70153,4.25644,2.34041,0.0090325,0.0090325,0.0090325
88,867.788,0.8815,0.96104,1.18013,0.80685,0.36667,0.40741,0.2785,2.87437,3.54178,2.45016,0.00902125,0.00902125,0.00902125
89,875.417,0.9322,1.10587,1.17542,0.60525,0.36667,0.38366,0.26862,2.90841,3.64427,2.64328,0.00901,0.00901,0.00901
90,883.019,1.02636,1.02848,1.14245,0.60525,0.36667,0.38366,0.26862,2.90841,3.64427,2.64328,0.00899875,0.00899875,0.00899875
91,890.568,0.84681,0.99184,1.06684,0.62556,0.36667,0.38664,0.25871,2.85738,3.67564,2.65975,0.0089875,0.0089875,0.0089875
92,898.511,0.83094,0.92271,1.1521,0.62556,0.36667,0.38664,0.25871,2.85738,3.67564,2.65975,0.00897625,0.00897625,0.00897625
93,906.349,0.87061,0.92402,1.16338,0.66284,0.36667,0.39065,0.22831,2.91157,3.64539,2.64572,0.008965,0.008965,0.008965
94,914.173,0.67031,0.76579,0.92456,0.69952,0.36667,0.37971,0.2345,2.81201,3.66724,2.43036,0.00895375,0.00895375,0.00895375
95,922.046,0.89663,0.95423,1.07015,0.69952,0.36667,0.37971,0.2345,2.81201,3.66724,2.43036,0.0089425,0.0089425,0.0089425
96,929.824,0.96535,0.88922,1.13379,0.79572,0.36667,0.37672,0.21711,2.83463,3.75826,2.29408,0.00893125,0.00893125,0.00893125
97,937.425,0.75155,0.75895,1.00461,0.79572,0.36667,0.37672,0.21711,2.83463,3.75826,2.29408,0.00892,0.00892,0.00892
98,945.07,0.97324,1.01234,1.30305,0.71949,0.36667,0.37158,0.2521,2.59854,4.48126,2.34056,0.00890875,0.00890875,0.00890875
99,1025.25,0.94593,0.95974,1.12488,0.67059,0.36667,0.37079,0.25127,2.59815,4.54682,2.48254,0.0088975,0.0088975,0.0088975
100,1034.93,0.90354,1.02053,1.12072,0.67059,0.36667,0.37079,0.25127,2.59815,4.54682,2.48254,0.00888625,0.00888625,0.00888625
101,1050.44,0.80658,0.94823,0.95979,0.72677,0.36667,0.37068,0.2327,2.6727,4.19707,2.45874,0.008875,0.008875,0.008875
102,1105.27,0.74152,0.85253,0.93369,0.72677,0.36667,0.37068,0.2327,2.6727,4.19707,2.45874,0.00886375,0.00886375,0.00886375
103,1129.61,0.8309,0.86835,1.06134,0.72612,0.36667,0.37155,0.19576,2.71012,4.24622,2.46083,0.0088525,0.0088525,0.0088525
104,1212.88,0.89642,0.81555,1.19985,0.8281,0.36667,0.374,0.23437,2.78436,3.67466,2.57429,0.00884125,0.00884125,0.00884125
105,1232.04,0.91688,0.90122,1.02836,0.8281,0.36667,0.374,0.23437,2.78436,3.67466,2.57429,0.00883,0.00883,0.00883
106,1239.97,0.93115,1.05999,1.11387,0.6953,0.36667,0.37074,0.23506,2.80481,3.92426,2.50021,0.00881875,0.00881875,0.00881875
107,1247.84,0.7503,0.82228,0.9375,0.68,0.36667,0.37633,0.23,2.71868,3.73361,2.39752,0.0088075,0.0088075,0.0088075
108,1255.59,0.92405,0.99466,1.09939,0.68,0.36667,0.37633,0.23,2.71868,3.73361,2.39752,0.00879625,0.00879625,0.00879625
109,1263.29,0.94694,0.98207,1.12008,0.73104,0.36667,0.37805,0.23855,2.66648,3.79833,2.34859,0.008785,0.008785,0.008785
110,1271.05,0.9982,0.97157,1.19278,0.73104,0.36667,0.37805,0.23855,2.66648,3.79833,2.34859,0.00877375,0.00877375,0.00877375
111,1278.77,0.81716,0.95586,1.01193,0.62966,0.36667,0.39249,0.27176,2.75821,3.57971,2.3888,0.0087625,0.0087625,0.0087625
112,1286.48,0.92117,1.00267,1.14673,0.61199,0.36667,0.38613,0.23715,2.93217,3.77021,2.44849,0.00875125,0.00875125,0.00875125
113,1294.28,0.76624,0.76064,0.98641,0.61199,0.36667,0.38613,0.23715,2.93217,3.77021,2.44849,0.00874,0.00874,0.00874
114,1301.96,0.87227,0.97931,1.11773,0.59414,0.36667,0.39691,0.26949,2.7487,3.67844,2.38418,0.00872875,0.00872875,0.00872875
115,1309.59,0.74772,0.91146,0.96141,0.59414,0.36667,0.39691,0.26949,2.7487,3.67844,2.38418,0.0087175,0.0087175,0.0087175
116,1317.2,0.86641,0.90368,1.08159,0.62245,0.36667,0.39517,0.2916,2.61923,3.53978,2.15589,0.00870625,0.00870625,0.00870625
117,1324.86,0.96359,0.9615,1.18414,0.71933,0.46667,0.47442,0.29619,2.66945,3.79256,2.23269,0.008695,0.008695,0.008695
118,1332.49,0.8706,0.86954,1.16502,0.71933,0.46667,0.47442,0.29619,2.66945,3.79256,2.23269,0.00868375,0.00868375,0.00868375
119,1340.1,0.96711,1.08471,1.15679,0.52126,0.36667,0.41648,0.29912,2.414,4.63401,2.08247,0.0086725,0.0086725,0.0086725
120,1347.67,0.81027,0.89642,1.03683,0.52126,0.36667,0.41648,0.29912,2.414,4.63401,2.08247,0.00866125,0.00866125,0.00866125
121,1355.24,0.8818,0.93358,1.07761,0.69226,0.36667,0.38277,0.27765,2.43505,4.4225,2.18389,0.00865,0.00865,0.00865
122,1362.9,0.88976,0.88211,1.06939,0.70131,0.36667,0.40613,0.28044,2.30116,3.965,1.96702,0.00863875,0.00863875,0.00863875
123,1378.43,0.84091,0.87397,1.07856,0.70131,0.36667,0.40613,0.28044,2.30116,3.965,1.96702,0.0086275,0.0086275,0.0086275
124,1392.05,0.86917,0.97352,1.143,0.66997,0.36667,0.4079,0.23467,2.13517,4.1103,1.93661,0.00861625,0.00861625,0.00861625
125,1404.88,0.68434,0.89487,0.9457,0.66997,0.36667,0.4079,0.23467,2.13517,4.1103,1.93661,0.008605,0.008605,0.008605
126,1417.55,0.76897,0.87535,1.08578,0.87031,0.36667,0.38841,0.21439,2.49124,4.09318,2.11152,0.00859375,0.00859375,0.00859375
127,1494.44,0.88334,0.91873,1.09176,0.68341,0.36667,0.39568,0.24427,2.52498,4.27351,2.10019,0.0085825,0.0085825,0.0085825
128,1504.31,0.88202,0.96655,1.1358,0.68341,0.36667,0.39568,0.24427,2.52498,4.27351,2.10019,0.00857125,0.00857125,0.00857125
129,1515.87,0.82303,0.80948,1.03951,0.64888,0.36667,0.40356,0.25043,2.49366,3.80515,2.23759,0.00856,0.00856,0.00856
130,1538.58,0.9067,1.10119,1.112,0.64387,0.36667,0.39363,0.23903,2.60918,4.14719,2.27407,0.00854875,0.00854875,0.00854875
131,1546.38,0.88939,1.03554,1.09427,0.64387,0.36667,0.39363,0.23903,2.60918,4.14719,2.27407,0.0085375,0.0085375,0.0085375
132,1554.03,0.88646,1.03872,1.0605,0.64401,0.36667,0.39274,0.23637,2.64005,4.31241,2.29824,0.00852625,0.00852625,0.00852625
133,1561.67,0.6924,0.83779,0.88875,0.64401,0.36667,0.39274,0.23637,2.64005,4.31241,2.29824,0.008515,0.008515,0.008515
134,1569.3,0.99111,0.99501,1.17482,0.61969,0.36667,0.39016,0.22027,2.73946,4.58426,2.35389,0.00850375,0.00850375,0.00850375
135,1576.98,0.74298,0.8385,0.94377,0.62808,0.36667,0.40475,0.2443,2.68181,4.16669,2.30702,0.0084925,0.0084925,0.0084925
136,1584.62,0.8107,0.857,1.07739,0.62808,0.36667,0.40475,0.2443,2.68181,4.16669,2.30702,0.00848125,0.00848125,0.00848125
137,1592.39,0.80882,0.73675,1.06047,0.65713,0.36667,0.38596,0.26804,2.74601,4.45447,2.32334,0.00847,0.00847,0.00847
138,1600.26,0.82994,0.89843,1.09002,0.65713,0.36667,0.38596,0.26804,2.74601,4.45447,2.32334,0.00845875,0.00845875,0.00845875
139,1607.98,0.76621,0.86808,1.00842,0.65507,0.36667,0.37713,0.25449,2.61919,4.60335,2.33287,0.0084475,0.0084475,0.0084475
140,1615.75,0.7201,0.72421,1.03192,0.65493,0.36667,0.37041,0.26251,2.87831,4.83017,2.43822,0.00843625,0.00843625,0.00843625
141,1623.44,0.8634,0.96281,1.11877,0.65493,0.36667,0.37041,0.26251,2.87831,4.83017,2.43822,0.008425,0.008425,0.008425
142,1631.11,0.83001,0.88285,1.02892,0.69658,0.36667,0.37106,0.25506,2.92966,4.84051,2.44115,0.00841375,0.00841375,0.00841375
143,1638.75,0.83736,0.88105,1.04968,0.69658,0.36667,0.37106,0.25506,2.92966,4.84051,2.44115,0.0084025,0.0084025,0.0084025
144,1646.36,0.84004,0.90577,1.02993,0.70699,0.36667,0.37142,0.26313,2.82745,4.65523,2.30439,0.00839125,0.00839125,0.00839125
145,1654.02,0.73509,0.85603,1.03769,0.7211,0.36667,0.37174,0.27354,2.84213,4.45649,2.37608,0.00838,0.00838,0.00838
146,1661.65,0.8802,0.88835,1.06765,0.7211,0.36667,0.37174,0.27354,2.84213,4.45649,2.37608,0.00836875,0.00836875,0.00836875
147,1669.44,0.92908,0.98226,1.06442,0.71264,0.36667,0.3738,0.26166,2.93409,4.62673,2.43692,0.0083575,0.0083575,0.0083575
148,1677.03,0.83384,0.88677,1.05751,0.69008,0.36667,0.40213,0.26481,2.78441,3.88698,2.42836,0.00834625,0.00834625,0.00834625
149,2134.58,0.83233,0.91995,1.02544,0.69008,0.36667,0.40213,0.26481,2.78441,3.88698,2.42836,0.008335,0.008335,0.008335
150,2398.3,0.82536,0.83562,1.06075,0.71204,0.36667,0.38746,0.24998,2.79869,4.41636,2.4574,0.00832375,0.00832375,0.00832375
151,2406.14,0.9366,0.94057,1.12381,0.71204,0.36667,0.38746,0.24998,2.79869,4.41636,2.4574,0.0083125,0.0083125,0.0083125
152,2413.84,0.86979,0.84746,0.96292,0.67555,0.36667,0.38359,0.2724,2.89354,4.14167,2.40285,0.00830125,0.00830125,0.00830125
153,2421.45,0.99589,1.03457,1.23772,0.70218,0.36667,0.40519,0.23865,2.78246,3.84588,2.46064,0.00829,0.00829,0.00829
154,2429.28,0.87348,0.83354,1.13582,0.70218,0.36667,0.40519,0.23865,2.78246,3.84588,2.46064,0.00827875,0.00827875,0.00827875
155,2437.04,0.76599,0.798,0.96923,0.6966,0.36667,0.38813,0.21914,2.82666,4.23087,2.33751,0.0082675,0.0082675,0.0082675
156,2444.76,0.69308,0.74259,0.85238,0.6966,0.36667,0.38813,0.21914,2.82666,4.23087,2.33751,0.00825625,0.00825625,0.00825625
157,2452.72,0.83165,0.83309,1.02542,0.68669,0.36667,0.37698,0.2616,2.93515,4.00708,2.47578,0.008245,0.008245,0.008245
158,2460.29,0.97617,1.01022,1.09535,0.7142,0.36667,0.39041,0.23997,2.64887,4.13896,2.17962,0.00823375,0.00823375,0.00823375
159,2467.96,0.7348,0.90121,1.00953,0.7142,0.36667,0.39041,0.23997,2.64887,4.13896,2.17962,0.0082225,0.0082225,0.0082225
160,2475.64,0.78858,0.90837,0.95956,0.71563,0.36667,0.39916,0.23155,2.94331,3.98865,2.30829,0.00821125,0.00821125,0.00821125
161,2483.34,0.85886,0.97824,1.11866,0.71563,0.36667,0.39916,0.23155,2.94331,3.98865,2.30829,0.0082,0.0082,0.0082
162,2491.04,0.9241,0.93514,1.13387,0.66626,0.36667,0.37518,0.23236,2.95332,4.30607,2.42112,0.00818875,0.00818875,0.00818875
163,2498.55,0.79952,0.86603,0.99714,0.31723,0.36667,0.32807,0.23078,2.80383,4.00523,2.34395,0.0081775,0.0081775,0.0081775
164,2506.22,0.83882,0.8341,1.00144,0.31723,0.36667,0.32807,0.23078,2.80383,4.00523,2.34395,0.00816625,0.00816625,0.00816625
165,2513.83,0.74306,0.84907,1.03683,0.60647,0.36667,0.38069,0.27443,2.67756,4.00415,2.53174,0.008155,0.008155,0.008155
166,2521.52,0.89909,0.89196,1.09031,0.60647,0.36667,0.38069,0.27443,2.67756,4.00415,2.53174,0.00814375,0.00814375,0.00814375
167,2529.13,0.8444,0.8631,1.03163,0.72796,0.36667,0.37479,0.28277,2.43065,4.27,2.28645,0.0081325,0.0081325,0.0081325
168,2536.69,0.75774,0.79156,1.02686,0.71059,0.36667,0.37554,0.25314,2.57782,4.42735,2.20902,0.00812125,0.00812125,0.00812125
169,2674.6,0.65874,0.72357,0.907,0.71059,0.36667,0.37554,0.25314,2.57782,4.42735,2.20902,0.00811,0.00811,0.00811
170,2687.38,0.71003,0.82116,0.87345,0.85367,0.36667,0.37493,0.25573,2.55684,4.6425,2.27763,0.00809875,0.00809875,0.00809875
171,2784.61,0.73964,0.82244,1.10425,0.85007,0.36667,0.3754,0.26603,2.65417,4.55557,2.27332,0.0080875,0.0080875,0.0080875
172,2855.08,0.87089,0.82942,1.06404,0.85007,0.36667,0.3754,0.26603,2.65417,4.55557,2.27332,0.00807625,0.00807625,0.00807625
173,2862.92,0.80721,0.73976,1.01988,0.71416,0.36667,0.38106,0.28233,2.6558,4.43268,2.2456,0.008065,0.008065,0.008065
174,2880.03,0.7622,0.82673,1.10638,0.71416,0.36667,0.38106,0.28233,2.6558,4.43268,2.2456,0.00805375,0.00805375,0.00805375
175,2887.68,0.69614,0.79556,0.97301,0.69985,0.36667,0.38393,0.28823,2.50047,4.21178,2.16614,0.0080425,0.0080425,0.0080425
176,2902.23,0.72421,0.72043,1.01779,0.69425,0.36667,0.38322,0.2703,2.85809,4.36943,2.30618,0.00803125,0.00803125,0.00803125
177,2909.95,0.87671,0.93492,1.21601,0.69425,0.36667,0.38322,0.2703,2.85809,4.36943,2.30618,0.00802,0.00802,0.00802
178,2948.54,0.76151,0.75395,1.08902,0.72369,0.36667,0.37501,0.30526,2.67933,4.4473,2.39282,0.00800875,0.00800875,0.00800875
179,2956.13,0.80231,0.92057,1.0163,0.72369,0.36667,0.37501,0.30526,2.67933,4.4473,2.39282,0.0079975,0.0079975,0.0079975
180,2963.61,0.79675,0.81417,1.01924,0.67911,0.36667,0.37708,0.28777,2.73223,4.2579,2.36626,0.00798625,0.00798625,0.00798625
181,2971.07,0.66856,0.83237,0.94928,0.74312,0.36667,0.37442,0.28449,2.34046,4.68239,2.14557,0.007975,0.007975,0.007975
182,2978.56,0.80831,0.95553,0.97368,0.74312,0.36667,0.37442,0.28449,2.34046,4.68239,2.14557,0.00796375,0.00796375,0.00796375
183,2986.28,0.71328,0.65249,1.07132,0.7546,0.36667,0.37297,0.28338,2.36265,4.6549,2.26834,0.0079525,0.0079525,0.0079525
